"case_id","county"
1384335,"Scotts Bluff "
1384338,"Lyon "
1384343,"Benton "
1384344,"Berkeley "
1384349,"Brown "
1384351,"Buffalo "
1384353,"Phelps "
1384355,"St Louis "
1384356,"Lancaster "
1384357,"Chittenden "
1384364,"Orange "
1384375,"Kimball "
1384378,"Scotts Bluff "
1384382,"Chittenden "
1384384,"Williamson "
1384387,"Albany "
1384388,"Dickinson "
1384389,"Dallas "
1384458,"Barren "
1384413,"Raleigh "
1384390,NA
1384393,"Craighead "
1384394,"Tarrant "
1384396,"Oakland "
1384400,"Summers "
1384404,"Harrison "
1404606,"Honolulu "
1384405,"Hancock "
1384406,"Lewis "
1384407,"Smyth "
1384408,"Raleigh "
1384410,"Wise "
1384411,"Raleigh "
1384414,"Kanawha "
1384415,"Kanawha "
1384418,"Denton "
1384419,"Tarrant "
1384425,"Tarrant "
1384426,"Imperial "
1384429,"Imperial "
1384431,"Johnson "
1384433,"Barnstable "
1384434,"Douglas "
1384435,"Imperial "
1384436,"Bay "
1384437,"Imperial "
1384439,"Imperial "
1384440,"Imperial "
1384441,"Imperial "
1384442,"Imperial "
1384444,"Imperial "
1384446,"Imperial "
1384448,"Worcester "
1384452,"Onondaga "
1384453,"Ingham "
1384454,"Menominee "
1384455,"Wayne "
1384457,"Champaign "
1384469,"Lehigh "
1384471,"Lehigh "
1384475,"Skagit "
1384477,"St Louis "
1384479,"Milwaukee "
1384482,"Erie "
1384491,"Bulloch "
1384492,"Dubuque "
1384493,"Glynn "
1384495,"Santa Fe "
1384501,"Brazoria "
1384504,"Brazoria "
1384516,"Litchfield "
1384522,"Lonoke "
1384528,"Johnston "
1384532,"Lincoln "
1384533,"Burlington "
1384534,"Bexar "
1384535,"Polk "
1384536,"Pulaski "
1384537,"Bernalillo "
1384540,"Luzerne "
1384542,"Pulaski "
1384547,"Faulkner "
1384557,"King "
1384558,"Monmouth "
1384560,NA
1384561,NA
1384562,"St Charles "
1384564,"San Francisco "
1384565,"Arapahoe "
1384567,"Monterey "
1384570,"McLean "
1384571,"Fulton "
1384573,NA
1384574,"Riverside "
1384576,"Los Angeles "
1384578,NA
1384581,"Bergen "
1384582,"Kent "
1384585,"Kent "
1384587,"Bexar "
1384593,"Palm Beach "
1384596,"Hidalgo "
1384600,"Mercer "
1384603,"Montgomery "
1384610,"Miami-Dade "
1384611,"Miami-Dade "
1384616,"Hartford "
1384622,"Riverside "
1384625,"Newaygo "
1384627,"Hartford "
1384628,"Hartford "
1384629,"Jackson "
1404414,"Wake "
1384631,"Oceana "
1384632,"Salt Lake "
1384634,"Colbert "
1384646,"Irwin "
1384648,"Clarendon "
1384649,"Douglas "
1384650,"Ulster "
1384652,"Westchester "
1384659,"Washoe "
1384660,"Washoe "
1384663,"Washoe "
1384664,"Washoe "
1384665,"Washoe "
1384670,"Thurston "
1384671,"Washoe "
1384672,"Lowndes "
1384679,"Hartford "
1384690,"Glynn "
1384692,NA
1384693,"Jackson "
1384694,"Camden "
1384701,NA
1384703,"Cobb "
1384707,"Muscogee "
1384708,"Cuyahoga "
1384709,"Miami-Dade "
1384715,"Nueces "
1384717,"Cuyahoga "
1384718,"Cobb "
1384720,"Summit "
1384721,"Rockdale "
1384723,"Trumbull "
1384727,"Erie "
1384732,"New Castle "
1384733,"Wicomico "
1384736,"St Louis "
1384737,NA
1384738,NA
1384742,"Cumberland "
1384746,NA
1384748,"Philadelphia "
1384749,"Greene "
1384750,"Delaware "
1384752,"Cumberland "
1384755,"Sacramento "
1384757,"Will "
1384761,"Placer "
1384762,"Sacramento "
1384764,"Sacramento "
1384765,"San Mateo "
1384766,"Rockland "
1384767,"New London "
1384768,"Hartford "
1384769,"Orange "
1384774,"Pasco "
1384943,"Benton "
1384781,"Hartford "
1384788,"Providence "
1384791,NA
1384794,"Travis "
1384796,"King "
1384797,"Maricopa "
1384800,"Los Angeles "
1384813,"Los Angeles "
1384816,"Union "
1384817,"Pontotoc "
1384818,"Madison "
1384822,"New York "
1384824,"Mahoning "
1384826,"Summit "
1384829,"Essex "
1404635,"Dubuque "
1384848,"Brazoria "
1384849,"Marion "
1384850,"Brown "
1385021,"Linn "
1384852,"Milwaukee "
1384853,"Jackson "
1384854,"Tishomingo "
1384855,"Allegheny "
1385025,"Lane "
1384857,"Jackson "
1384859,"Lincoln "
1384861,"Washington "
1384901,NA
1384903,"Santa Clara "
1384912,"Jefferson "
1384916,"Snohomish "
1384917,"El Paso "
1384919,NA
1384923,"Middlesex "
1384931,"Bedford "
1384949,"Lane "
1384951,"St Louis "
1384953,"Lane "
1384954,"Valencia "
1384968,"Tazewell "
1384980,"Kankakee "
1384989,"Multnomah "
1384994,"Lane "
1385008,"Washington "
1385017,"Harris "
1385031,"Pitkin "
1385032,"El Paso "
1385043,"Middlesex "
1385047,"Hidalgo "
1385049,"Hidalgo "
1385050,"Dauphin "
1385157,"Brevard "
1385317,"Norfolk "
1385075,"Mercer "
1385056,"Philadelphia "
1385059,"Bexar "
1385060,"Hennepin "
1385065,"Carver "
1385067,"Hennepin "
1385070,"Dakota "
1385071,"Hennepin "
1385072,"Madison "
1385073,"Hennepin "
1385074,"Hennepin "
1385076,"Hennepin "
1403029,"Summit "
1385077,"Ramsey "
1385078,"Hennepin "
1385079,"Spartanburg "
1385081,"Anoka "
1385083,"Hennepin "
1385084,"Whitman "
1385085,"Ramsey "
1385090,"Hennepin "
1385091,NA
1385097,"Manatee "
1385098,"Kanawha "
1385105,"Delaware "
1385106,"Boone "
1385107,"Placer "
1385110,"McLean "
1385118,"Polk "
1385120,NA
1385125,"Placer "
1385133,"San Bernardino "
1385135,"Greene "
1385142,"Cumberland "
1385143,"Androscoggin "
1385145,"Cumberland "
1385154,NA
1385158,"York "
1385159,"St Clair "
1385173,"York "
1385174,"Salt Lake "
1385175,"Suffolk "
1385178,"Christian "
1385179,"Camden "
1385181,"York "
1385182,"York "
1385184,"Greene "
1385185,"Ingham "
1385187,NA
1385189,"Clinton "
1385192,"Morris "
1385201,"Eaton "
1385202,"Washington "
1385206,"Clackamas "
1385207,"Custer "
1385208,"Lane "
1385211,"Placer "
1433307,"New London "
1385213,"Placer "
1385214,"Clackamas "
1385215,"Malheur "
1385220,"Harris "
1385235,"Vermilion "
1385236,"Lasalle "
1385242,NA
1385243,NA
1385245,NA
1385246,"Chesterfield "
1385249,"Marion "
1385250,"Lake "
1385251,"Lake "
1385252,NA
1385253,NA
1385254,NA
1385263,NA
1385265,NA
1385266,NA
1385269,"Lee "
1385271,"Douglas "
1385297,"Broward "
1385301,"Collin "
1385303,"Davidson "
1385306,"Natrona "
1385310,"Hennepin "
1385315,"St Louis "
1385319,"Marion "
1385323,"St Louis "
1405103,"Nantucket "
1385327,"Collin "
1385332,"Maricopa "
1385338,"Lee "
1385341,"Jefferson "
1385343,"Buchanan "
1385345,"Dekalb "
1385346,"Johnson "
1385347,"Greene "
1385348,"Dupage "
1385352,"Ward "
1385358,"Crawford "
1385364,"Greenville "
1385365,"Rockland "
1385368,"Dallas "
1385369,"Bexar "
1385371,"Bexar "
1385372,"Guadalupe "
1385373,"Travis "
1385374,"Salt Lake "
1385376,"Barnstable "
1385377,"Pima "
1385379,"Pima "
1385381,"Weber "
1385382,"Johnson "
1385385,"Minnehaha "
1385386,"Salt Lake "
1385392,"Maricopa "
1385395,"Fairfield "
1385401,"Bucks "
1385402,"San Diego "
1385403,"Franklin "
1385410,"Hidalgo "
1385415,"Cheshire "
1385416,"Brazoria "
1385417,"Harris "
1385426,"Park "
1385427,"New York "
1385428,"York "
1385431,"San Diego "
1385434,"Hot Springs "
1385436,"Los Angeles "
1385445,"Shelby "
1385447,"Whitley "
1385449,"Monroe "
1385453,"Jefferson "
1385454,"Harris "
1385455,"Hidalgo "
1385456,"Craighead "
1391403,"New York "
1385461,"Miami-Dade "
1385468,"Vigo "
1385469,"Polk "
1385472,"Hancock "
1385473,"St Joseph "
1385475,"Jackson "
1385477,"Hamilton "
1385478,"Lake "
1385481,"Lake "
1385483,"Porter "
1385605,"Los Angeles "
1385484,"Bergen "
1385489,"Summit "
1385490,"Summit "
1385491,"Wayne "
1385498,"Pinellas "
1385501,"Camden "
1385502,"Mahoning "
1385507,"Mahoning "
1385508,"Lorain "
1385511,"Travis "
1385516,"Denver "
1385518,"Ross "
1385520,"Suffolk "
1385521,"Teton "
1385524,"Macon "
1385525,"Wayne "
1385526,"Uinta "
1385536,"Duval "
1385538,"Hillsborough "
1385541,"Nash "
1385544,"Onslow "
1385547,"Washington "
1385548,"Anderson "
1385549,"New Hanover "
1385551,"Brunswick "
1385552,"Johnston "
1385556,"Pitt "
1385558,"Guilford "
1385559,"Cumberland "
1385563,"Cook "
1385566,"Snyder "
1385572,"Cook "
1385579,"Maricopa "
1385583,"Polk "
1385584,"San Mateo "
1385598,"Madison "
1385606,"Riverside "
1385611,"Los Angeles "
1385612,"Riverside "
1385614,"Los Angeles "
1385616,"Los Angeles "
1385617,"Riverside "
1385618,"San Bernardino "
1385623,NA
1385625,"Wyandotte "
1385631,"Washtenaw "
1385635,"Saginaw "
1385637,"Fairfax "
1385638,"Montgomery "
1385651,"Mercer "
1385652,"Hidalgo "
1385653,"Dallas "
1385655,"Hidalgo "
1385656,"Broward "
1385816,"Davidson "
1385671,"Harris "
1385673,NA
1385674,"Fort Bend "
1385676,"Los Angeles "
1385679,NA
1385681,"Harris "
1385682,NA
1385683,"Harris "
1385684,"Harris "
1385686,"Fort Bend "
1385687,"Cameron "
1405899,NA
1385688,"Harris "
1385689,"Harris "
1385690,NA
1385691,"Galveston "
1385692,"Harris "
1385694,NA
1385695,"Erie "
1385697,"Erie "
1385698,NA
1385704,"Carbon "
1385707,"Salt Lake "
1385712,"Weber "
1385713,"Los Angeles "
1385715,"Utah "
1385716,"Bexar "
1385719,"Montgomery "
1385723,"Los Angeles "
1385724,"Utah "
1385726,"Harris "
1385727,"Livingston "
1385733,"Nassau "
1385739,"Fort Bend "
1385741,"Cumberland "
1385745,"Monroe "
1385747,"Lee "
1385750,"Providence "
1385751,"Bronx "
1385755,"Middlesex "
1385757,"San Diego "
1385768,"Fort Bend "
1385771,"Ogemaw "
1385773,"Fresno "
1385774,"Cook "
1438505,"Jackson "
1385779,"Owyhee "
1385780,"Cassia "
1385781,"Essex "
1385784,NA
1385785,"Orange "
1385786,NA
1385829,"Hillsborough "
1385787,NA
1385788,NA
1385789,NA
1385796,"Burlington "
1385797,"Wichita "
1385798,"Montgomery "
1385800,"Fort Bend "
1385803,"Autauga "
1385805,"Union "
1385817,"Henry "
1385823,"Oxford "
1385828,"Lackawanna "
1385841,"Durham "
1385845,"Essex "
1385850,"Wake "
1385851,"Rockingham "
1385852,"New Hanover "
1385857,"Cumberland "
1385863,"Adams "
1385864,"New York "
1385867,"Maury "
1385869,"Montgomery "
1385871,"Jefferson "
1385906,"Fort Bend "
1385878,"Queens "
1385879,"Defiance "
1385880,"New York "
1385884,"Williams "
1385886,"Richmond "
1385890,"Middlesex "
1405686,"Hidalgo "
1385891,"Sarasota "
1385893,"Washoe "
1385896,"Pinellas "
1385897,"Highlands "
1385898,"Denver "
1385901,"Hudson "
1385905,"St Lawrence "
1385916,"Duval "
1385917,"Jefferson "
1385919,"Essex "
1385924,"Multnomah "
1385926,"Broward "
1385929,"Pima "
1385931,"Cochise "
1385932,"Warren "
1385935,"Lake "
1385936,"Jefferson "
1385937,"Bergen "
1385942,"Hudson "
1386053,"Denton "
1385949,"Madison "
1385950,"Jefferson "
1385953,"Northampton "
1385954,"York "
1385956,"Monroe "
1385957,"Honolulu "
1385959,"Greene "
1385961,"Pike "
1385962,"Clark "
1385963,"Lehigh "
1385964,"Denver "
1385966,"Lehigh "
1385967,"Luzerne "
1385969,"Northampton "
1385974,"York "
1385976,"San Diego "
1385977,"San Diego "
1385978,"San Diego "
1385979,"Arapahoe "
1385980,"San Diego "
1385982,"Lucas "
1385983,"San Diego "
1385985,"San Diego "
1385987,"Riverside "
1385989,"Montgomery "
1385992,"Washtenaw "
1385994,"Webb "
1385995,"Wayne "
1385996,"San Diego "
1386001,"Davis "
1386002,"Lane "
1386003,"Lane "
1386007,NA
1386008,"St Louis "
1386013,"San Mateo "
1386014,"Montgomery "
1386016,"Spartanburg "
1386017,"Montgomery "
1386018,"Baltimore "
1386027,"Oakland "
1386031,"Douglas "
1386032,"Camp "
1386034,"Brevard "
1386036,"Macomb "
1386041,"Suffolk "
1386043,"Tarrant "
1386046,"Hillsborough "
1386047,"Cameron "
1386048,"Roseau "
1386050,"Buffalo "
1386052,"Black Hawk "
1386056,"Oklahoma "
1386061,"Washington "
1386064,"Hidalgo "
1386065,NA
1438506,"Johnson "
1386068,"Hidalgo "
1386073,"Hillsborough "
1386079,"Forsyth "
1386082,"Tulsa "
1386088,"Travis "
1386091,"Saratoga "
1386099,"Atlantic "
1386100,"Weber "
1386103,"Middlesex "
1386104,NA
1386106,"Dallas "
1406081,"Ventura "
1386113,"Miami-Dade "
1386114,"Natrona "
1386115,"Palm Beach "
1386118,"Los Angeles "
1386119,"Los Angeles "
1386122,"Hillsborough "
1386123,NA
1386124,"Hillsborough "
1386126,"Davis "
1386129,"Sarasota "
1386130,"San Mateo "
1386135,"San Mateo "
1386136,"Davidson "
1386139,"Utah "
1386145,"Merced "
1386147,"Guilford "
1386154,"Fresno "
1386159,"Bartholomew "
1386160,"Lucas "
1386163,"Hancock "
1386169,"Hartford "
1386170,"Washington "
1386172,"Henry "
1406137,"Delaware "
1386173,"Weber "
1386177,"St Joseph "
1386178,"Fresno "
1386180,"Fresno "
1386181,"Grant "
1386183,"Stanislaus "
1386185,"Honolulu "
1386186,NA
1386187,"Allegheny "
1386188,"Allegheny "
1386189,"Cambria "
1386190,"Allegheny "
1386192,"Crawford "
1386196,"Allegheny "
1386198,"Indiana "
1386199,"Allegheny "
1386200,"Allegheny "
1386202,"Allegheny "
1386203,"Mercer "
1386204,"Westmoreland "
1386206,"Allegheny "
1386209,"Allegheny "
1386210,"Butler "
1406235,"Allegheny "
1386211,"Allegheny "
1386213,"Dekalb "
1386217,"Carter "
1386218,"Hamilton "
1386224,"Montgomery "
1386227,"Hidalgo "
1386230,"Barnstable "
1386233,"Barnstable "
1386237,"New Haven "
1386244,"Miami-Dade "
1391406,"New York "
1386246,"Erie "
1386247,"Miami-Dade "
1386249,"Miami-Dade "
1386251,"Rockland "
1386252,"St Louis "
1386259,"Montgomery "
1386262,"Lee "
1386266,"Pinellas "
1386268,"St Charles "
1386271,"Pasco "
1386277,"Miami-Dade "
1386281,"Clark "
1386286,"Etowah "
1386293,"Hillsborough "
1386294,"Peoria "
1386301,"Phelps "
1386304,"Fairfield "
1386305,"Lee "
1386307,"Lexington "
1386308,"Dallas "
1386309,"Greenville "
1386312,"Madison "
1386315,"Sarpy "
1386318,"Morgan "
1386333,"Minnehaha "
1386334,"Clark "
1386336,"Los Angeles "
1386339,"New Castle "
1386340,"Licking "
1386344,"Essex "
1386347,"Union "
1386351,"Wayne "
1386352,"Union "
1386355,"Harris "
1386364,"Alachua "
1386366,"Bergen "
1386478,"Travis "
1386370,"Passaic "
1386372,"Passaic "
1386374,"Passaic "
1386376,"Passaic "
1386378,"Orange "
1386410,"Collin "
1386414,"Norfolk "
1386379,"Seminole "
1386380,"Orange "
1386381,"Volusia "
1386384,"Seminole "
1386387,"Walton "
1386391,"Kent "
1386394,"Lake "
1386397,"Shelby "
1386399,"Buncombe "
1386401,"Orange "
1386405,"Adams "
1386406,"Oakland "
1386407,"St Clair "
1386416,"Fayette "
1386417,"Richland "
1386419,"Orange "
1386420,"Orange "
1386421,"Orange "
1386425,"Cherokee "
1386428,"Okaloosa "
1386431,"Hartford "
1386432,"Cook "
1386433,"Union "
1386436,"Pima "
1386444,"Los Angeles "
1386445,"Hartford "
1386447,"Baxter "
1386450,"Sebastian "
1386455,"Middlesex "
1386457,"Lane "
1386458,"Hidalgo "
1386459,"Hidalgo "
1386461,"Hidalgo "
1386463,"Hidalgo "
1386464,"Hidalgo "
1386465,"Newport "
1386466,"Butler "
1386468,"Bernalillo "
1386470,"Gloucester "
1386472,"Sacramento "
1386474,"Williamson "
1386475,"Bexar "
1386479,"Queens "
1386483,"Maricopa "
1386486,"Maricopa "
1386489,"Franklin "
1386490,"Morgan "
1386497,"Bronx "
1386505,"Niagara "
1386508,"Marion "
1386511,"Marion "
1386512,"Sullivan "
1386514,"Allen "
1386516,"Marion "
1386518,"Marion "
1386524,"Clarendon "
1386525,"Duval "
1386526,"Duval "
1386527,"Horry "
1409222,"Randolph "
1386528,"Sumter "
1386529,"Chesterfield "
1386531,"Tarrant "
1386532,"Cass "
1386533,"Dallas "
1386534,"Philadelphia "
1386535,"Nassau "
1386536,"Weber "
1386537,"Berrien "
1386538,"Gregg "
1386539,"Nassau "
1386541,"Montgomery "
1386543,"Bucks "
1386545,"Dallas "
1386547,"Philadelphia "
1386549,"Douglas "
1386551,"Dallas "
1386552,"Greenville "
1386556,"Essex "
1386557,"Cumberland "
1386560,"Jackson "
1386561,"Dallas "
1386564,"Middlesex "
1386565,"Grayson "
1386567,"Rankin "
1386570,"Wayne "
1386572,"Sarpy "
1386577,"Lancaster "
1386578,"Miami-Dade "
1386581,"Philadelphia "
1386582,"Douglas "
1386583,"Philadelphia "
1386584,NA
1386585,"Wayne "
1386594,"Bronx "
1386597,"Appling "
1386602,"Graves "
1386605,"Santa Clara "
1386610,"Lexington "
1386611,"McIntosh "
1386615,"Greenville "
1386625,"Cole "
1386634,"Will "
1386635,"Cook "
1386640,"Orange "
1386644,"Orange "
1386646,"Orange "
1386647,"Orange "
1386649,"Orange "
1386653,"Alameda "
1386657,"Clark "
1386658,"Los Angeles "
1386660,"Los Angeles "
1386661,"Sacramento "
1386662,"Los Angeles "
1386663,"San Joaquin "
1386664,"Sacramento "
1386665,"Hidalgo "
1386666,"Hidalgo "
1386667,"St Charles "
1386668,"Effingham "
1386671,"Wake "
1386672,"Sampson "
1386673,"Sampson "
1386674,"Delaware "
1386675,"Philadelphia "
1386677,"New York "
1386685,"Cleveland "
1386687,NA
1386689,"Dane "
1386693,"Kenosha "
1386694,"Washington "
1386697,"Wake "
1386698,"Winnebago "
1386705,"Wake "
1386711,"Christian "
1386713,"Bexar "
1386716,"Mifflin "
1386717,"Mississippi "
1386719,"Mifflin "
1386720,"Ingham "
1386721,"Boone "
1386725,"Comal "
1386730,"Muskogee "
1386733,"Clark "
1386734,"Floyd "
1386735,"Pennington "
1386737,"New York "
1386738,"Bell "
1386744,"El Paso "
1433425,"Clark "
1386748,"Monroe "
1386750,"New York "
1386754,"Gwinnett "
1386757,"McHenry "
1421474,"Los Angeles "
1386758,"Fort Bend "
1386816,"Hennepin "
1386760,"Ingham "
1386761,"Barry "
1386764,"Maricopa "
1386765,"Ingham "
1386766,"Chatham "
1386768,NA
1386773,"Lee "
1386785,"Litchfield "
1386791,"Sarasota "
1386793,"Pasco "
1386796,"Hillsborough "
1386797,"Hillsborough "
1386798,"Los Angeles "
1386799,"Hernando "
1386801,"Manatee "
1386802,"Hillsborough "
1386803,"Pinellas "
1386805,"Pinellas "
1386810,"Hillsborough "
1386812,"Hillsborough "
1386813,"Hillsborough "
1386814,"Fresno "
1386815,"Hillsborough "
1386817,"Pinellas "
1386818,"Hillsborough "
1386819,"Hillsborough "
1386820,"Fairfield "
1386823,"Providence "
1386826,"Maricopa "
1386835,"Snohomish "
1386836,"Wabash "
1386837,"Pierce "
1386845,"Park "
1386846,"Ward "
1386847,"Sevier "
1386848,"Yuma "
1386853,"Hidalgo "
1386854,"Scott "
1386859,"Santa Clara "
1387041,"Essex "
1387042,"Somerset "
1386860,"Honolulu "
1386861,"Orange "
1386862,"Honolulu "
1386863,"Pittsylvania "
1386866,"Pittsylvania "
1386870,NA
1386875,"Lincoln "
1386877,"New York "
1386885,"Craven "
1386887,"Harris "
1386892,"Harris "
1386896,"Hillsborough "
1386898,NA
1386900,NA
1386901,NA
1386905,"Milwaukee "
1386907,"Dane "
1386910,"Camden "
1386911,"Jackson "
1386914,"Rock "
1386915,"Peoria "
1386918,"Maricopa "
1386919,"Peoria "
1386920,"Miami-Dade "
1386922,"Marion "
1386923,"Yavapai "
1386925,"La Paz "
1386927,"San Diego "
1386929,"Pima "
1386930,"Cameron "
1386931,"Mercer "
1386939,"Delta "
1386942,"San Diego "
1386948,"San Diego "
1386951,"Allegheny "
1386956,"Hancock "
1386959,"Chittenden "
1386962,"Hancock "
1386963,"Rockland "
1386968,"Warren "
1386976,"Berks "
1386978,"St Charles "
1386980,"Leon "
1386982,"St Charles "
1386985,"Cumberland "
1386989,"Hidalgo "
1386992,"Maricopa "
1386993,"Hidalgo "
1386995,"Wyandotte "
1386996,"Hidalgo "
1386997,"Whiteside "
1386998,"Hidalgo "
1386999,"Johnson "
1387001,"Summers "
1387010,"Los Angeles "
1387011,"Kings "
1387015,"Los Angeles "
1387021,"Charleston "
1387030,"Jackson "
1387031,"Allegheny "
1387032,"Wapello "
1387048,"Oklahoma "
1387050,"Maricopa "
1387110,"Sonoma "
1387055,"Nueces "
1387058,"Hennepin "
1387062,"Monroe "
1387066,"Lake "
1387069,"Cook "
1387072,"Cook "
1387074,"Winnebago "
1387075,"Marion "
1387077,"York "
1387178,"El Paso "
1387081,"Queens "
1387083,"Rockland "
1387084,"Worcester "
1387085,"Westchester "
1387114,"Jackson "
1387272,"Worcester "
1387087,"Alameda "
1387088,"Delaware "
1387089,"Macomb "
1387092,"Santa Clara "
1387093,"St Louis "
1387094,"Lake "
1387095,"Van Buren "
1387099,"Bond "
1387100,"Sonoma "
1387101,"Monroe "
1387103,"Goodhue "
1387109,"Kings "
1387115,"Lancaster "
1387118,"Alcorn "
1387119,"Nassau "
1387124,"Jackson "
1387129,"Platte "
1387130,"Kent "
1387131,"Nassau "
1387161,"Kern "
1387135,"Nassau "
1387138,"Washoe "
1387141,"Washoe "
1387145,"Harris "
1387146,"Harris "
1438302,"Monroe "
1387150,"Los Angeles "
1387151,"Los Angeles "
1387153,"Los Angeles "
1387156,"Riverside "
1387159,"Kern "
1387160,"Kern "
1387162,"Arkansas "
1387175,"Queens "
1387179,"El Paso "
1387185,NA
1387186,"Jones "
1387187,NA
1387188,"St Lucie "
1387189,"Rankin "
1387193,"Blount "
1387195,"New York "
1387198,"Grand Traverse "
1387200,"Harris "
1387201,"Harris "
1387203,"Hardin "
1387205,"Bristol "
1387206,"Galveston "
1387207,"Jefferson "
1387208,"Jefferson "
1387211,"Harris "
1387218,"Queens "
1387220,"Dupage "
1387221,"Los Angeles "
1387222,"Jefferson "
1387223,"Baylor "
1387229,"Peoria "
1387230,"Sangamon "
1387231,"Kings "
1387235,"Summit "
1387236,"Wayne "
1387241,NA
1387246,NA
1387248,"San Bernardino "
1387249,"St Louis "
1387251,"Wayne "
1387252,"Ingham "
1387254,"Wayne "
1387255,"Bexar "
1387261,"Mesa "
1387264,"Spokane "
1387265,"Tillman "
1387268,"Bergen "
1387269,"Macomb "
1387274,"Scott "
1387281,"Orange "
1387283,"Honolulu "
1387289,"Los Angeles "
1387290,"Maricopa "
1387294,"Dupage "
1387296,"Dupage "
1387298,"Spokane "
1387299,"Los Angeles "
1387300,"Nez Perce "
1388598,"Hart "
1387302,"Spokane "
1387390,"Douglas "
1387304,"Westchester "
1387310,"Los Angeles "
1387312,"Los Angeles "
1387313,"Spokane "
1387314,"Los Angeles "
1387319,"Sacramento "
1387322,"Los Angeles "
1387324,"San Diego "
1387325,"Los Angeles "
1387326,"Los Angeles "
1387327,"Los Angeles "
1387328,"Los Angeles "
1387333,"Honolulu "
1387341,"Philadelphia "
1387342,"Macomb "
1387343,"Montgomery "
1387344,"Montgomery "
1387355,"St Louis "
1387357,"Suffolk "
1387358,"Kings "
1387365,"Montgomery "
1387367,"Allegheny "
1407896,"Franklin "
1387376,"Miami-Dade "
1387377,"Tarrant "
1387385,NA
1387396,"Douglas "
1387398,"Douglas "
1387399,"Douglas "
1387400,"Douglas "
1387473,"Wichita "
1387401,"Appling "
1387403,"Cameron "
1387404,"Bulloch "
1387406,"Los Angeles "
1387409,"Montgomery "
1387414,"Osceola "
1387426,NA
1387430,"Dallas "
1391355,"Monterey "
1387432,NA
1387434,"Elmore "
1387437,"Philadelphia "
1387439,"Scott "
1387441,"Sullivan "
1387444,"Onondaga "
1387446,"Onondaga "
1387447,"Baldwin "
1387448,"Mecklenburg "
1387449,"Oneida "
1387454,"Davidson "
1387458,"Wichita "
1387461,"Middlesex "
1387463,"Wichita "
1387464,"Bulloch "
1387466,"Fresno "
1387467,"Broome "
1387470,"Wichita "
1387475,"Wichita "
1387480,"Los Angeles "
1387481,"Los Angeles "
1387482,"Los Angeles "
1387483,"Los Angeles "
1387484,"Hidalgo "
1387485,"Los Angeles "
1387486,"Los Angeles "
1387487,"Los Angeles "
1387488,"Los Angeles "
1387489,"Los Angeles "
1387490,"Los Angeles "
1387492,"Los Angeles "
1387493,"Los Angeles "
1387497,"Los Angeles "
1387499,"Collier "
1387500,"Rockland "
1387501,"Rockland "
1387503,NA
1387505,"Henrico "
1387510,"Buena Vista "
1387513,"Allen "
1387516,"Horry "
1387517,"Benton "
1387522,"Franklin "
1387524,"Chittenden "
1387527,"Pulaski "
1387533,"Peoria "
1387535,"Sebastian "
1387540,"Washington "
1387542,"Franklin "
1387555,"Cortland "
1387556,"Cook "
1387557,"Bexar "
1387558,"Travis "
1387559,"Travis "
1387560,"Wayne "
1387564,"Oakland "
1387565,"Wayne "
1408271,"Los Angeles "
1387574,"Salt Lake "
1387575,"Toombs "
1387581,"San Diego "
1387586,"San Diego "
1387592,"Riverside "
1387599,"Clark "
1387606,"Lincoln "
1674557,"Douglas "
1387611,"St Clair "
1387612,"Livingston "
1387616,"Collier "
1387617,"Hendry "
1387619,"San Francisco "
1387625,"Twin Falls "
1387626,"Alameda "
1387631,"Hendry "
1387632,"Citrus "
1387635,"Hidalgo "
1387637,"Salt Lake "
1387639,"El Paso "
1387641,"El Paso "
1387644,"San Diego "
1387648,"Dallas "
1387649,"Collier "
1387655,"Nassau "
1387656,"Marion "
1387659,"Harris "
1387664,"Cass "
1387668,"Dupage "
1387670,"Dupage "
1387677,"Dauphin "
1387678,"Hidalgo "
1387681,"Hidalgo "
1387686,"York "
1387687,"Potter "
1387700,"Galveston "
1387708,"Kalamazoo "
1387711,"Greenville "
1387714,"Providence "
1387718,"Knox "
1387723,"Polk "
1387724,"Calhoun "
1387729,"Providence "
1387731,"Potter "
1387733,"Citrus "
1387737,"Maricopa "
1387743,"El Paso "
1387744,"Chatham "
1387747,"Kent "
1387749,"Knox "
1387752,"Onondaga "
1387754,"Los Angeles "
1387761,"Cleveland "
1387762,"Queens "
1387765,"Franklin "
1387766,"Queens "
1387768,"Butler "
1387770,"Hidalgo "
1387772,"Hidalgo "
1387773,"Kings "
1387779,"Chester "
1387783,"Queens "
1387784,"Genesee "
1387786,"San Francisco "
1387787,"Hidalgo "
1387788,"San Mateo "
1387789,"Hidalgo "
1387790,"Denver "
1387792,"Kings "
1387793,"Kings "
1387794,"Kings "
1387800,"Jackson "
1387805,"Arapahoe "
1387806,"El Paso "
1387808,"Imperial "
1387809,"Santa Clara "
1387811,"San Francisco "
1387812,"San Francisco "
1387813,"San Francisco "
1387814,"San Francisco "
1387817,"San Francisco "
1387827,"Newberry "
1387834,"Thurston "
1387836,"Pierce "
1387840,NA
1387841,"Passaic "
1387842,"Saratoga "
1387845,"Albany "
1387848,"Wake "
1387849,"Saratoga "
1387850,"Montgomery "
1387852,"Chatham "
1387853,"Gage "
1387856,"Lake "
1387858,"Johnson "
1387861,"Centre "
1387863,"San Diego "
1387868,"Dupage "
1387870,"Chesterfield "
1387873,"Hudson "
1387877,"Essex "
