State,State Name,County,NAICS3,Employees,Avg Weekly Pay,Establishments,WHD Office Name,Industry
CA,California,Merced County,237,213,917,21,Sacramento,Heavy and Civil Engineering Construction
CA,California,Modoc County,237,0,0,3,Sacramento,Heavy and Civil Engineering Construction
CA,California,Monterey County,237,431,1001,29,San Francisco,Heavy and Civil Engineering Construction
CA,California,Napa County,237,358,1249,35,San Francisco,Heavy and Civil Engineering Construction
CA,California,Nevada County,237,129,1123,22,Sacramento,Heavy and Civil Engineering Construction
CA,California,Orange County,237,7972,1497,298,San Diego,Heavy and Civil Engineering Construction
CA,California,Placer County,237,911,1060,75,Sacramento,Heavy and Civil Engineering Construction
CA,California,Plumas County,237,15,0,6,Sacramento,Heavy and Civil Engineering Construction
CA,California,Riverside County,237,5912,1223,219,West Covina,Heavy and Civil Engineering Construction
CA,California,Sacramento County,237,2749,1225,123,Sacramento,Heavy and Civil Engineering Construction
CA,California,San Benito County,237,49,721,7,San Francisco,Heavy and Civil Engineering Construction
CA,California,San Bernardino County,237,6598,1236,211,West Covina,Heavy and Civil Engineering Construction
CA,California,San Diego County,237,5739,1494,303,San Diego,Heavy and Civil Engineering Construction
CA,California,San Francisco County,237,1399,1495,81,San Francisco,Heavy and Civil Engineering Construction
CA,California,San Joaquin County,237,728,1167,46,Sacramento,Heavy and Civil Engineering Construction
CA,California,San Luis Obispo County,237,939,1063,69,Los Angeles,Heavy and Civil Engineering Construction
CA,California,San Mateo County,237,816,1321,52,San Francisco,Heavy and Civil Engineering Construction
CA,California,Santa Barbara County,237,744,1201,49,Los Angeles,Heavy and Civil Engineering Construction
CA,California,Santa Clara County,237,2258,1418,111,San Francisco,Heavy and Civil Engineering Construction
CA,California,Santa Cruz County,237,249,1032,21,San Francisco,Heavy and Civil Engineering Construction
CA,California,Shasta County,237,499,1118,51,Sacramento,Heavy and Civil Engineering Construction
CA,California,Sierra County,237,0,0,1,Sacramento,Heavy and Civil Engineering Construction
CA,California,Siskiyou County,237,27,462,11,Sacramento,Heavy and Civil Engineering Construction
CA,California,Solano County,237,1386,1732,31,Sacramento,Heavy and Civil Engineering Construction
CA,California,Sonoma County,237,936,1441,82,San Francisco,Heavy and Civil Engineering Construction
CA,California,Stanislaus County,237,621,1035,38,Sacramento,Heavy and Civil Engineering Construction
CA,California,Sutter County,237,155,1047,12,Sacramento,Heavy and Civil Engineering Construction
CA,California,Tehama County,237,105,1141,15,Sacramento,Heavy and Civil Engineering Construction
CA,California,Trinity County,237,0,0,4,Sacramento,Heavy and Civil Engineering Construction
CA,California,Tulare County,237,430,1106,40,Sacramento,Heavy and Civil Engineering Construction
CA,California,Tuolumne County,237,80,868,9,Sacramento,Heavy and Civil Engineering Construction
CA,California,Ventura County,237,1311,1009,70,Los Angeles,Heavy and Civil Engineering Construction
CA,California,Yolo County,237,795,982,36,Sacramento,Heavy and Civil Engineering Construction
CA,California,Yuba County,237,55,985,8,Sacramento,Heavy and Civil Engineering Construction
CA,California,Alameda County,238,25626,1209,1553,San Francisco,Specialty Trade Contractors
CA,California,Alpine County,238,0,0,1,Sacramento,Specialty Trade Contractors
CA,California,Amador County,238,184,916,50,Sacramento,Specialty Trade Contractors
CA,California,Butte County,238,1693,658,296,Sacramento,Specialty Trade Contractors
CA,California,Calaveras County,238,337,690,84,Sacramento,Specialty Trade Contractors
CA,California,Colusa County,238,0,0,15,Sacramento,Specialty Trade Contractors
CA,California,Contra Costa County,238,12101,1399,1189,San Francisco,Specialty Trade Contractors
CA,California,Del Norte County,238,36,511,17,San Francisco,Specialty Trade Contractors
CA,California,El Dorado County,238,2752,972,405,Sacramento,Specialty Trade Contractors
CA,California,Fresno County,238,8291,758,912,Sacramento,Specialty Trade Contractors
CA,California,Glenn County,238,0,0,30,Sacramento,Specialty Trade Contractors
CA,California,Humboldt County,238,762,810,141,San Francisco,Specialty Trade Contractors
CA,California,Imperial County,238,792,759,88,San Diego,Specialty Trade Contractors
CA,California,Inyo County,238,103,629,29,Sacramento,Specialty Trade Contractors
CA,California,Kern County,238,8308,897,697,Sacramento,Specialty Trade Contractors
CA,California,Kings County,238,376,657,88,Sacramento,Specialty Trade Contractors
CA,California,Lake County,238,206,602,79,Sacramento,Specialty Trade Contractors
CA,California,Lassen County,238,0,0,19,Sacramento,Specialty Trade Contractors
CA,California,Los Angeles County,238,77825,889,8109,Los Angeles,Specialty Trade Contractors
CA,California,Madera County,238,808,618,143,Sacramento,Specialty Trade Contractors
CA,California,Marin County,238,3359,977,451,San Francisco,Specialty Trade Contractors
CA,California,Mariposa County,238,75,578,28,Sacramento,Specialty Trade Contractors
CA,California,Mendocino County,238,423,708,115,San Francisco,Specialty Trade Contractors
CA,California,Merced County,238,941,645,163,Sacramento,Specialty Trade Contractors
CA,California,Modoc County,238,0,0,7,Sacramento,Specialty Trade Contractors
CA,California,Mono County,238,132,619,46,Sacramento,Specialty Trade Contractors
CA,California,Monterey County,238,2663,792,500,San Francisco,Specialty Trade Contractors
CA,California,Napa County,238,1785,838,226,San Francisco,Specialty Trade Contractors
CA,California,Nevada County,238,1374,728,261,Sacramento,Specialty Trade Contractors
CA,California,Orange County,238,57412,912,4074,San Diego,Specialty Trade Contractors
CA,California,Placer County,238,5913,830,759,Sacramento,Specialty Trade Contractors
CA,California,Plumas County,238,67,450,35,Sacramento,Specialty Trade Contractors
CA,California,Riverside County,238,31400,729,2755,West Covina,Specialty Trade Contractors
CA,California,Sacramento County,238,17449,827,1586,Sacramento,Specialty Trade Contractors
CA,California,San Benito County,238,899,727,102,San Francisco,Specialty Trade Contractors
CA,California,San Bernardino County,238,20890,793,1996,West Covina,Specialty Trade Contractors
CA,California,San Diego County,238,43551,919,3987,San Diego,Specialty Trade Contractors
CA,California,San Francisco County,238,9060,1338,772,San Francisco,Specialty Trade Contractors
CA,California,San Joaquin County,238,5713,848,677,Sacramento,Specialty Trade Contractors
CA,California,San Luis Obispo County,238,4641,803,567,Los Angeles,Specialty Trade Contractors
CA,California,San Mateo County,238,13347,1168,1000,San Francisco,Specialty Trade Contractors
CA,California,Santa Barbara County,238,4708,816,700,Los Angeles,Specialty Trade Contractors
CA,California,Santa Clara County,238,28604,1162,1940,San Francisco,Specialty Trade Contractors
CA,California,Santa Cruz County,238,1995,806,412,San Francisco,Specialty Trade Contractors
CA,California,Shasta County,238,1357,655,285,Sacramento,Specialty Trade Contractors
CA,California,Sierra County,238,15,631,6,Sacramento,Specialty Trade Contractors
CA,California,Siskiyou County,238,131,543,54,Sacramento,Specialty Trade Contractors
CA,California,Solano County,238,4911,913,428,Sacramento,Specialty Trade Contractors
CA,California,Sonoma County,238,6484,891,1056,San Francisco,Specialty Trade Contractors
CA,California,Stanislaus County,238,4833,768,532,Sacramento,Specialty Trade Contractors
CA,California,Sutter County,238,480,635,116,Sacramento,Specialty Trade Contractors
CA,California,Tehama County,238,0,0,55,Sacramento,Specialty Trade Contractors
CA,California,Trinity County,238,46,503,20,Sacramento,Specialty Trade Contractors
CA,California,Tulare County,238,2767,737,357,Sacramento,Specialty Trade Contractors
CA,California,Tuolumne County,238,305,892,96,Sacramento,Specialty Trade Contractors
CA,California,Ventura County,238,9068,772,1279,Los Angeles,Specialty Trade Contractors
CA,California,Yolo County,238,1607,956,145,Sacramento,Specialty Trade Contractors
CA,California,Yuba County,238,301,824,53,Sacramento,Specialty Trade Contractors
CA,California,Alameda County,311,7955,859,217,San Francisco,Food Manufacturing
CA,California,Amador County,311,0,0,1,Sacramento,Food Manufacturing
CA,California,Butte County,311,1648,562,23,Sacramento,Food Manufacturing
CA,California,Colusa County,311,601,751,10,Sacramento,Food Manufacturing
CA,California,Contra Costa County,311,2143,961,59,San Francisco,Food Manufacturing
CA,California,Del Norte County,311,0,0,2,San Francisco,Food Manufacturing
CA,California,El Dorado County,311,16,255,6,Sacramento,Food Manufacturing
CA,California,Fresno County,311,11316,730,112,Sacramento,Food Manufacturing
CA,California,Glenn County,311,336,682,9,Sacramento,Food Manufacturing
CA,California,Humboldt County,311,648,577,33,San Francisco,Food Manufacturing
CA,California,Imperial County,311,0,0,12,San Diego,Food Manufacturing
CA,California,Kern County,311,4928,786,39,Sacramento,Food Manufacturing
CA,California,Kings County,311,0,0,24,Sacramento,Food Manufacturing
CA,California,Lake County,311,0,0,3,Sacramento,Food Manufacturing
CA,California,Los Angeles County,311,40619,773,1078,Los Angeles,Food Manufacturing
CA,California,Madera County,311,509,667,17,Sacramento,Food Manufacturing
CA,California,Marin County,311,409,436,32,San Francisco,Food Manufacturing
CA,California,Mariposa County,311,0,0,1,Sacramento,Food Manufacturing
CA,California,Mendocino County,311,283,229,9,San Francisco,Food Manufacturing
CA,California,Merced County,311,7051,836,37,Sacramento,Food Manufacturing
CA,California,Mono County,311,0,0,3,Sacramento,Food Manufacturing
CA,California,Monterey County,311,3921,881,67,San Francisco,Food Manufacturing
CA,California,Napa County,311,733,726,23,San Francisco,Food Manufacturing
CA,California,Nevada County,311,0,0,8,Sacramento,Food Manufacturing
CA,California,Orange County,311,6507,763,289,San Diego,Food Manufacturing
CA,California,Placer County,311,0,0,24,Sacramento,Food Manufacturing
CA,California,Plumas County,311,0,0,4,Sacramento,Food Manufacturing
CA,California,Riverside County,311,2658,705,107,West Covina,Food Manufacturing
CA,California,Sacramento County,311,3047,944,78,Sacramento,Food Manufacturing
CA,California,San Benito County,311,889,624,8,San Francisco,Food Manufacturing
CA,California,San Bernardino County,311,6344,813,127,West Covina,Food Manufacturing
CA,California,San Diego County,311,5754,568,212,San Diego,Food Manufacturing
CA,California,San Francisco County,311,1623,617,117,San Francisco,Food Manufacturing
CA,California,San Joaquin County,311,5726,969,86,Sacramento,Food Manufacturing
CA,California,San Luis Obispo County,311,328,475,28,Los Angeles,Food Manufacturing
CA,California,San Mateo County,311,3403,696,84,San Francisco,Food Manufacturing
CA,California,Santa Barbara County,311,934,547,37,Los Angeles,Food Manufacturing
CA,California,Santa Clara County,311,2919,690,138,San Francisco,Food Manufacturing
CA,California,Santa Cruz County,311,1416,723,46,San Francisco,Food Manufacturing
CA,California,Shasta County,311,0,0,9,Sacramento,Food Manufacturing
CA,California,Siskiyou County,311,0,0,3,Sacramento,Food Manufacturing
CA,California,Solano County,311,1937,1141,28,Sacramento,Food Manufacturing
CA,California,Sonoma County,311,3409,876,89,San Francisco,Food Manufacturing
CA,California,Stanislaus County,311,7676,846,87,Sacramento,Food Manufacturing
CA,California,Sutter County,311,750,0,11,Sacramento,Food Manufacturing
CA,California,Tehama County,311,0,0,9,Sacramento,Food Manufacturing
CA,California,Trinity County,311,0,0,1,Sacramento,Food Manufacturing
CA,California,Tulare County,311,6591,1043,58,Sacramento,Food Manufacturing
CA,California,Tuolumne County,311,121,452,5,Sacramento,Food Manufacturing
CA,California,Ventura County,311,1432,705,67,Los Angeles,Food Manufacturing
CA,California,Yolo County,311,1488,654,24,Sacramento,Food Manufacturing
CA,California,Yuba County,311,0,0,7,Sacramento,Food Manufacturing
CA,California,Alameda County,312,1531,888,63,San Francisco,Beverage and Tobacco Product Manufacturing
CA,California,Amador County,312,190,458,18,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Butte County,312,0,0,3,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Calaveras County,312,143,358,12,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Contra Costa County,312,97,1215,16,San Francisco,Beverage and Tobacco Product Manufacturing
CA,California,El Dorado County,312,202,517,28,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Fresno County,312,1165,985,18,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Glenn County,312,0,0,1,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Humboldt County,312,98,491,10,San Francisco,Beverage and Tobacco Product Manufacturing
CA,California,Imperial County,312,0,0,1,San Diego,Beverage and Tobacco Product Manufacturing
CA,California,Inyo County,312,0,0,2,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Kern County,312,242,628,13,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Lake County,312,96,910,11,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Los Angeles County,312,3960,1109,104,Los Angeles,Beverage and Tobacco Product Manufacturing
CA,California,Madera County,312,455,1086,7,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Marin County,312,98,736,22,San Francisco,Beverage and Tobacco Product Manufacturing
CA,California,Mariposa County,312,0,0,2,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Mendocino County,312,1034,958,32,San Francisco,Beverage and Tobacco Product Manufacturing
CA,California,Merced County,312,0,0,1,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Mono County,312,0,0,3,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Monterey County,312,462,898,30,San Francisco,Beverage and Tobacco Product Manufacturing
CA,California,Napa County,312,8088,1180,351,San Francisco,Beverage and Tobacco Product Manufacturing
CA,California,Nevada County,312,24,292,10,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Orange County,312,1151,1056,59,San Diego,Beverage and Tobacco Product Manufacturing
CA,California,Placer County,312,130,313,12,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Plumas County,312,0,0,1,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,Riverside County,312,1673,692,56,West Covina,Beverage and Tobacco Product Manufacturing
CA,California,Sacramento County,312,964,960,23,Sacramento,Beverage and Tobacco Product Manufacturing
CA,California,San Benito County,312,158,813,8,San Francisco,Beverage and Tobacco Product Manufacturing
