CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Lynchburg city,50,51,680,7,0,78627,36811,41816,24443,27235,10142,12141,142,225,1223,1286,44,33,817,896,25176,28015,10717,12771,317,438,1402,1492,81,73,35535,40495,23456,26190,9974,11984,111,174,1198,1274,28,27,768,846,24146,26922,10518,12588,270,369,1368,1469,63,65,1276,1321,987,1045,168,157,31,51,25,12,16,6,49,50,1030,1093,199,183,47,69,34,23,18,8
Lynn County,50,48,305,7,0,5753,2888,2865,2693,2684,79,65,50,55,9,12,1,0,56,49,2748,2727,99,88,80,76,17,19,2,4,1457,1542,1360,1437,62,55,11,20,4,5,1,0,19,25,1379,1460,70,68,19,30,7,6,1,3,1431,1323,1333,1247,17,10,39,35,5,7,0,0,37,24,1369,1267,29,20,61,46,10,13,1,1
Lyon County,250,119,475,35,0,130809,65807,65002,59986,59670,1694,1048,1130,1161,1262,1405,115,114,1620,1604,61470,61155,2281,1610,1903,1892,1637,1752,209,236,56985,56673,52137,52328,1550,880,669,760,1190,1322,90,87,1349,1296,53375,53538,2056,1331,1268,1322,1522,1615,167,192,8822,8329,7849,7342,144,168,461,401,72,83,25,27,271,308,8095,7617,225,279,635,570,115,137,42,44
Mackinac County,50,26,97,7,0,11060,5680,5380,4287,4065,102,79,965,934,24,28,3,1,299,273,4583,4335,140,115,1213,1160,41,34,6,9,5599,5291,4230,4000,102,78,950,920,24,28,1,1,292,264,4519,4262,136,110,1196,1140,39,34,4,9,81,89,57,65,0,1,15,14,0,0,2,0,7,9,64,73,4,5,17,20,2,0,2,0
Macomb County,50,26,99,7,0,861636,419236,442400,350447,363956,43250,51241,1354,1496,14925,16048,153,144,9107,9515,358999,372833,47339,55699,4082,4522,17979,19022,589,576,408404,431758,341176,355109,42672,50519,1154,1286,14760,15893,116,121,8526,8830,349197,363358,46479,54642,3593,3973,17697,18732,524,512,10832,10642,9271,8847,578,722,200,210,165,155,37,23,581,685,9802,9475,860,1057,489,549,282,290,65,64
Macon County,300,144,740,42,0,213956,103501,110455,79124,83997,20876,22882,437,395,952,1104,65,39,2047,2038,81034,85876,22244,24248,980,919,1254,1405,140,140,99921,107278,76248,81400,20603,22624,258,285,915,1068,47,27,1850,1874,77975,83128,21864,23898,711,740,1193,1349,109,117,3580,3177,2876,2597,273,258,179,110,37,36,18,12,197,164,3059,2748,380,350,269,179,61,56,31,23
Macoupin County,50,17,117,7,0,46354,22925,23429,22309,22778,238,238,63,74,66,110,8,3,241,226,22540,22994,340,335,175,173,105,154,14,11,22717,23163,22129,22555,235,231,51,63,65,96,5,3,232,215,22352,22761,333,325,156,155,103,136,10,9,208,266,180,223,3,7,12,11,1,14,3,0,9,11,188,233,7,10,19,18,2,18,4,2
Madera County,50,6,39,7,0,154562,74315,80247,64796,68299,2189,4336,3424,3524,1834,1987,205,209,1867,1892,66479,70003,2627,4781,4433,4565,2346,2483,343,357,31104,36772,26084,29323,1484,3618,817,970,1483,1589,65,87,1171,1185,27137,30375,1779,3929,1352,1530,1880,1969,164,186,43211,43475,38712,38976,705,718,2607,2554,351,398,140,122,696,707,39342,39628,848,852,3081,3035,466,514,179,171
Madison County,950,498,2193,133,0,1369215,673683,695532,543088,553960,104927,113552,3887,3716,8947,10997,649,480,12185,12827,554297,565720,111240,120251,8001,8052,12006,14142,1153,1062,644005,669799,517914,532259,103195,111846,2644,2767,8687,10700,469,382,11096,11845,528154,543153,109010,118097,6210,6628,11520,13625,872,883,29678,25733,25174,21701,1732,1706,1243,949,260,297,180,98,1089,982,26143,22567,2230,2154,1791,1424,486,517,281,179
Madison Parish,50,22,65,7,0,11793,5856,5937,2118,2152,3663,3675,12,17,22,13,0,2,41,78,2153,2222,3688,3718,32,55,25,17,2,4,5763,5821,2043,2070,3648,3652,11,15,21,12,0,2,40,70,2077,2132,3672,3691,31,49,24,16,2,4,93,116,75,82,15,23,1,2,1,1,0,0,1,8,76,90,16,27,1,6,1,1,0,0
Magoffin County,50,21,153,7,0,12946,6518,6428,6427,6335,26,13,16,24,3,7,0,0,46,49,6472,6381,40,24,39,54,12,17,4,2,6463,6379,6377,6296,26,13,15,20,3,7,0,0,42,43,6418,6336,38,23,37,46,12,16,3,2,55,49,50,39,0,0,1,4,0,0,0,0,4,6,54,45,2,1,2,8,0,1,1,0
Mahaska County,50,19,123,7,0,22342,11260,11082,10720,10696,213,86,54,37,137,134,5,5,131,124,10849,10817,281,138,87,80,169,162,9,10,11033,10880,10525,10521,211,85,36,24,135,127,5,5,121,118,10644,10636,277,136,63,64,166,154,7,9,227,202,195,175,2,1,18,13,2,7,0,0,10,6,205,181,4,2,24,16,3,8,2,1
Mahnomen County,50,27,87,7,0,5525,2770,2755,1358,1316,18,15,1148,1168,4,6,1,1,241,249,1596,1562,48,48,1351,1376,15,14,3,4,2669,2669,1335,1300,17,9,1084,1114,4,6,1,1,228,239,1560,1536,43,39,1278,1315,15,14,3,4,101,86,23,16,1,6,64,54,0,0,0,0,13,10,36,26,5,9,73,61,0,0,0,0
Mahoning County,50,39,99,7,0,233298,113581,119717,92208,96448,17673,19479,302,292,1016,1074,55,43,2327,2381,94332,98621,19241,21107,1022,1069,1423,1462,156,129,106718,114100,86871,92271,16675,18541,181,198,983,1029,28,21,1980,2040,88682,94131,18014,19933,738,828,1326,1363,103,88,6863,5617,5337,4177,998,938,121,94,33,45,27,22,347,341,5650,4490,1227,1174,284,241,97,99,53,41
Major County,50,40,93,7,0,7758,3822,3936,3556,3647,32,32,111,130,7,24,3,4,113,99,3656,3737,79,63,177,194,27,35,7,8,3428,3602,3238,3386,27,23,72,91,7,21,1,1,83,80,3312,3460,62,47,118,143,21,29,3,5,394,334,318,261,5,9,39,39,0,3,2,3,30,19,344,277,17,16,59,51,6,6,4,3
Malheur County,50,41,45,7,0,30349,16537,13812,15168,12845,354,99,354,257,285,252,28,30,348,329,15499,13152,424,142,558,452,363,336,52,63,11167,9186,10189,8582,311,51,166,89,258,229,4,6,239,229,10414,8797,359,80,292,211,321,300,24,30,5370,4626,4979,4263,43,48,188,168,27,23,24,24,109,100,5085,4355,65,62,266,241,42,36,28,33
Manassas Park city,50,51,685,7,0,15805,8111,7694,5662,5293,1193,1212,105,92,784,802,27,17,340,278,5964,5540,1377,1361,187,173,903,894,36,23,5093,5047,3031,2965,1032,1068,22,19,752,769,14,10,242,216,3246,3159,1157,1184,70,74,848,846,20,15,3018,2647,2631,2328,161,144,83,73,32,33,13,7,98,62,2718,2381,220,177,117,99,55,48,16,8
Manassas city,50,51,683,7,0,41363,20737,20626,15288,15110,3109,3187,287,250,1203,1298,47,43,803,738,16003,15755,3605,3648,482,429,1419,1507,85,76,13499,14067,8910,9334,2773,2833,52,65,1157,1266,30,22,577,547,9426,9815,3131,3178,168,177,1328,1439,55,43,7238,6559,6378,5776,336,354,235,185,46,32,17,21,226,191,6577,5940,474,470,314,252,91,68,30,33
Manatee County,50,12,81,7,0,351771,169977,181794,147503,156597,15407,17238,933,909,3177,3821,187,154,2770,3075,150034,159403,16930,18924,1663,1725,3869,4574,323,328,141446,154945,121420,132160,14326,16090,356,365,2950,3662,98,87,2296,2581,123508,134502,15555,17474,954,1057,3572,4343,214,231,28531,26849,26083,24437,1081,1148,577,544,227,159,89,67,474,494,26526,24901,1375,1450,709,668,297,231,109,97
Manistee County,50,26,101,7,0,24417,12642,11775,11298,11185,763,49,284,243,44,58,4,9,249,231,11533,11405,847,123,440,388,71,79,10,15,12285,11424,10991,10871,759,47,265,223,41,54,4,9,225,220,11204,11080,836,116,403,361,67,75,9,15,357,351,307,314,4,2,19,20,3,4,0,0,24,11,329,325,11,7,37,27,4,4,1,0
Manitowoc County,50,55,71,7,0,80161,39960,40201,37711,38110,372,267,248,298,1133,1092,14,14,482,420,38163,38518,541,416,446,470,1271,1201,37,27,38396,38920,36350,37018,320,229,176,235,1114,1061,10,8,426,369,36749,37378,471,360,341,380,1244,1162,31,20,1564,1281,1361,1092,52,38,72,63,19,31,4,6,56,51,1414,1140,70,56,105,90,27,39,6,7
Marathon County,50,55,73,7,0,135619,68160,67459,62142,61977,682,467,401,379,3939,3753,40,23,956,860,63023,62788,1079,809,700,657,4279,4045,83,69,66312,65793,60605,60547,628,427,311,290,3896,3729,25,15,847,785,61390,61287,984,746,554,527,4215,4004,61,60,1848,1666,1537,1430,54,40,90,89,43,24,15,8,109,75,1633,1501,95,63,146,130,64,41,22,9
Marengo County,50,1,91,7,0,20136,9410,10726,4637,4936,4611,5629,29,25,24,37,21,15,88,84,4715,5012,4658,5668,64,62,35,51,27,21,9162,10486,4443,4753,4581,5592,28,25,23,35,4,4,83,77,4517,4824,4625,5629,60,57,34,47,10,8,248,240,194,183,30,37,1,0,1,2,17,11,5,7,198,188,33,39,4,5,1,4,17,13
Maricopa County,50,4,13,7,0,4090022,2022014,2068008,1706127,1743105,119348,115900,55181,58131,79625,88160,5758,5455,55975,57257,1756440,1794570,142800,140075,72037,75686,101373,109925,10238,10146,1400966,1450594,1145853,1185360,104325,100804,32198,36238,73898,82511,3915,3731,40777,41950,1182471,1223097,122141,119212,42217,46920,90891,99484,7241,7285,621048,617414,560274,557745,15023,15096,22983,21893,5727,5649,1843,1724,15198,15307,573969,571473,20659,20863,29820,28766,10482,10441,2997,2861
Maries County,50,29,125,7,0,9006,4513,4493,4399,4344,24,20,26,32,6,38,1,0,57,59,4454,4400,41,35,60,71,14,44,4,4,4463,4444,4353,4299,22,19,25,31,6,38,1,0,56,57,4407,4353,38,34,58,68,14,44,4,4,50,49,46,45,2,1,1,1,0,0,0,0,1,2,47,47,3,1,2,3,0,0,0,0
Marin County,50,6,41,7,0,260550,127214,133336,109387,114694,4656,2796,1589,1143,6653,9227,295,365,4634,5111,113663,119438,5722,3981,2754,2470,9362,12170,623,747,105518,113565,90753,97518,4246,2403,333,210,6397,8984,187,269,3602,4181,94124,101422,5072,3377,1020,1130,8703,11561,433,575,21696,19771,18634,17176,410,393,1256,933,256,243,108,96,1032,930,19539,18016,650,604,1734,1340,659,609,190,172
Marinette County,50,55,75,7,0,41226,20714,20512,20088,19896,130,92,144,156,81,139,9,6,262,223,20333,20107,202,158,282,267,146,190,25,17,20410,20191,19833,19612,126,87,115,142,81,137,6,3,249,210,20066,19810,194,148,245,247,144,186,22,13,304,321,255,284,4,5,29,14,0,2,3,3,13,13,267,297,8,10,37,20,2,4,3,4
Marion County,850,457,1987,119,0,2005329,976426,1028903,757107,785060,166061,188283,8406,7833,19235,21314,2131,2134,23486,24279,778736,807307,179222,201998,16214,16054,24510,26640,3412,3460,859269,921809,654890,691848,160580,182880,3831,3833,18472,20653,1637,1743,19859,20852,673188,710949,172008,194912,9819,10363,23043,25311,2652,2836,117157,107094,102217,93212,5481,5403,4575,4000,763,661,494,391,3627,3427,105548,96358,7214,7086,6395,5691,1467,1329,760,624
Mariposa County,50,6,43,7,0,17636,8960,8676,8039,7844,126,72,328,276,122,134,17,14,328,336,8346,8154,205,154,516,478,186,188,39,39,8026,7748,7251,7076,110,63,272,208,113,130,15,12,265,259,7498,7310,172,124,424,365,168,174,33,35,934,928,788,768,16,9,56,68,9,4,2,2,63,77,848,844,33,30,92,113,18,14,6,4
Marlboro County,50,45,69,7,0,27889,14830,13059,6223,5496,7617,6623,658,638,58,50,8,3,266,249,6460,5716,7756,6746,778,749,93,89,17,17,14107,12891,5664,5416,7526,6582,600,602,57,50,4,1,256,240,5893,5628,7660,6703,716,708,90,87,12,14,723,168,559,80,91,41,58,36,1,0,4,2,10,9,567,88,96,43,62,41,3,2,5,3
Marquette County,100,81,180,14,0,82681,41709,40972,39027,38960,1006,233,671,683,200,331,8,14,797,751,39784,39677,1236,453,1138,1120,349,456,29,41,40945,40289,38357,38404,989,213,646,644,197,329,7,11,749,688,39068,39063,1204,406,1083,1045,343,444,25,38,764,683,670,556,17,20,25,39,3,2,1,3,48,63,716,614,32,47,55,75,6,12,4,3
Marshall County,600,338,1254,84,0,365325,180820,184505,162218,165910,11938,11971,2153,2055,1398,1584,217,194,2896,2791,164946,168535,13113,13103,3674,3466,1773,1971,322,311,163554,169670,146833,152535,11364,11558,1523,1565,1320,1502,90,83,2424,2427,149137,154839,12354,12530,2778,2780,1620,1830,158,174,17266,14835,15385,13375,574,413,630,490,78,82,127,111,472,364,15809,13696,759,573,896,686,153,141,164,137
Martin County,300,163,870,42,0,225375,111946,113429,97652,100440,10592,9468,1137,755,969,1276,192,139,1404,1351,98926,101674,11278,10090,1602,1231,1305,1573,280,226,98354,102431,85859,90749,10147,9057,277,239,902,1219,52,47,1117,1120,86867,91773,10681,9555,642,629,1189,1484,121,121,13592,10998,11793,9691,445,411,860,516,67,57,140,92,287,231,12059,9901,597,535,960,602,116,89,159,105
Martinsville city,50,51,690,7,0,13552,6242,7310,3197,3765,2819,3291,24,36,68,70,1,4,133,144,3321,3897,2911,3393,56,68,84,92,3,8,5889,7008,2916,3522,2779,3262,13,19,64,68,0,1,117,136,3026,3647,2862,3359,40,48,77,89,1,5,353,302,281,243,40,29,11,17,4,2,1,3,16,8,295,250,49,34,16,20,7,3,2,3
Mason County,300,219,808,42,0,151687,75930,75757,70293,70282,1506,1054,1668,1560,465,781,139,154,1859,1926,71987,72078,2049,1617,2626,2594,908,1160,296,299,71298,72118,66559,67402,1418,964,1155,1160,424,746,117,134,1625,1712,68045,69008,1897,1470,1958,2048,820,1096,257,258,4632,3639,3734,2880,88,90,513,400,41,35,22,20,234,214,3942,3070,152,147,668,546,88,64,39,41
Massac County,50,17,127,7,0,14876,7103,7773,6479,7094,420,439,27,35,30,33,2,0,145,172,6619,7260,516,556,62,72,48,55,6,4,6882,7601,6286,6946,405,425,22,33,28,31,1,0,140,166,6421,7106,500,538,53,68,46,52,5,4,221,172,193,148,15,14,5,2,2,2,1,0,5,6,198,154,16,18,9,4,2,3,1,0
Matagorda County,50,48,321,7,0,36469,18202,18267,15303,15146,1987,2210,228,222,401,408,27,17,256,264,15538,15378,2098,2331,335,329,452,463,47,36,10699,11018,8286,8349,1813,2059,64,59,360,377,5,4,171,170,8442,8502,1888,2137,130,124,397,412,18,16,7503,7249,7017,6797,174,151,164,163,41,31,22,13,85,94,7096,6876,210,194,205,205,55,51,29,20
Matanuska-Susitna Borough,50,2,170,7,0,98285,51716,46569,43500,38894,816,491,3403,2979,541,863,197,156,3259,3186,46520,41893,1321,963,5774,5324,1277,1559,433,396,49338,44339,41749,37185,745,442,3191,2809,509,841,184,145,2960,2917,44514,39951,1177,834,5353,4973,1157,1466,378,356,2378,2230,1751,1709,71,49,212,170,32,22,13,11,299,269,2006,1942,144,129,421,351,120,93,55,40
Mathews County,50,51,115,7,0,8794,4246,4548,3739,3985,386,420,15,8,15,40,3,3,88,92,3815,4071,425,464,62,45,28,54,6,9,4153,4463,3659,3906,381,418,11,6,15,39,3,3,84,91,3732,3991,417,461,56,43,28,53,6,9,93,85,80,79,5,2,4,2,0,1,0,0,4,1,83,80,8,3,6,2,0,1,0,0
Maui County,50,15,9,7,0,163398,82256,81142,30765,28000,897,598,471,483,21966,24825,9099,8465,19058,18771,44172,41203,1730,1349,2170,2188,37021,39734,23038,22287,72960,72374,26775,24550,815,531,248,251,21060,23895,8446,7868,15616,15279,37693,35236,1463,1080,1434,1444,33421,36076,19855,19133,9296,8768,3990,3450,82,67,223,232,906,930,653,597,3442,3492,6479,5967,267,269,736,744,3600,3658,3183,3154
Maury County,50,47,119,7,0,85598,41412,44186,35233,37245,4773,5479,208,174,323,405,17,27,858,856,36049,38059,5302,6007,452,403,445,524,47,67,39002,42044,33132,35360,4675,5402,140,116,305,392,8,15,742,759,33839,36088,5145,5875,340,307,406,498,31,49,2410,2142,2101,1885,98,77,68,58,18,13,9,12,116,97,2210,1971,157,132,112,96,39,26,16,18
Maverick County,50,48,323,7,0,57188,28296,28892,27396,27998,184,185,431,441,142,145,10,11,133,112,27516,28097,240,225,488,500,179,168,17,19,1479,1315,967,826,86,78,257,264,116,100,3,5,50,42,1013,866,106,94,273,284,132,109,6,6,26817,27577,26429,27172,98,107,174,177,26,45,7,6,83,70,26503,27231,134,131,215,216,47,59,11,13
Mayes County,50,40,97,7,0,40855,20294,20561,13764,13976,131,119,4449,4448,74,86,12,11,1864,1921,15588,15859,237,208,6213,6273,113,127,27,32,19630,19915,13320,13567,119,111,4320,4303,68,83,10,7,1793,1844,15074,15377,207,188,6029,6064,103,120,24,25,664,646,444,409,12,8,129,145,6,3,2,4,71,77,514,482,30,20,184,209,10,7,3,7
McClain County,50,40,87,7,0,37264,18461,18803,15988,16237,182,145,1230,1280,69,108,12,41,980,992,16937,17195,293,248,2083,2141,118,159,19,55,16938,17512,14648,15105,170,128,1131,1203,68,108,8,38,913,930,15531,16006,272,220,1925,2011,114,157,14,51,1523,1291,1340,1132,12,17,99,77,1,0,4,3,67,62,1406,1189,21,28,158,130,4,2,5,4
McCone County,50,30,55,7,0,1704,870,834,845,808,7,3,8,6,0,3,1,0,9,14,853,822,8,9,16,14,1,3,1,0,861,819,840,793,4,3,8,6,0,3,1,0,8,14,848,807,5,9,15,14,0,3,1,0,9,15,5,15,3,0,0,0,0,0,0,0,1,0,5,15,3,0,1,0,1,0,0,0
McCook County,50,46,87,7,0,5643,2830,2813,2758,2757,16,8,18,26,8,7,2,0,28,15,2785,2771,27,13,33,34,11,10,3,0,2727,2748,2668,2702,15,7,14,20,8,7,1,0,21,12,2688,2713,23,10,25,27,11,10,2,0,103,65,90,55,1,1,4,6,0,0,1,0,7,3,97,58,4,3,8,7,0,0,1,0
McCormick County,50,45,65,7,0,9861,5432,4429,2635,2259,2709,2081,10,5,17,29,7,1,54,54,2685,2307,2742,2109,24,27,25,41,10,2,5352,4385,2577,2225,2700,2072,7,5,17,28,4,1,47,54,2620,2273,2727,2100,21,27,24,40,7,2,80,44,58,34,9,9,3,0,0,1,3,0,7,0,65,34,15,9,3,0,1,1,3,0
McCracken County,50,21,145,7,0,65300,31371,33929,26884,28977,3373,3789,102,109,299,319,14,15,699,720,27554,29667,3801,4236,321,314,395,424,42,39,30585,33181,26229,28373,3328,3739,70,85,287,308,10,13,661,663,26862,29013,3740,4151,267,269,379,400,35,33,786,748,655,604,45,50,32,24,12,11,4,2,38,57,692,654,61,85,54,45,16,24,7,6
McCreary County,50,21,147,7,0,17886,9770,8116,8469,7902,1012,57,101,37,24,12,8,2,156,106,8603,8007,1086,91,184,96,44,26,21,7,9403,8046,8194,7846,957,47,87,35,21,12,3,2,141,104,8314,7949,1020,79,166,94,39,26,15,7,367,70,275,56,55,10,14,2,3,0,5,0,15,2,289,58,66,12,18,2,5,0,6,0
McCulloch County,50,48,307,7,0,8200,4094,4106,3847,3899,125,98,43,38,27,22,1,1,51,48,3898,3943,144,119,68,62,35,27,2,3,2801,2875,2639,2737,99,78,14,14,21,18,1,1,27,27,2666,2762,110,91,25,27,25,21,2,1,1293,1231,1208,1162,26,20,29,24,6,4,0,0,24,21,1232,1181,34,28,43,35,10,6,0,2
McCurtain County,50,40,89,7,0,33087,16212,16875,10925,11266,1341,1536,2655,2694,86,106,134,115,1071,1158,11921,12326,1574,1783,3546,3654,134,155,149,141,15249,15993,10279,10686,1316,1506,2433,2496,85,106,129,111,1007,1088,11215,11684,1539,1733,3268,3401,129,152,142,134,963,882,646,580,25,30,222,198,1,0,5,4,64,70,706,642,35,50,278,253,5,3,7,7
McDonald County,50,29,119,7,0,22792,11589,11203,10243,10015,206,180,371,333,169,155,178,180,422,340,10656,10347,285,250,690,584,211,183,197,190,10199,9992,9058,8929,181,161,286,284,157,144,161,167,356,307,9405,9229,243,218,555,513,192,171,177,177,1390,1211,1185,1086,25,19,85,49,12,11,17,13,66,33,1251,1118,42,32,135,71,19,12,20,13
McDonough County,50,17,109,7,0,31591,15633,15958,14170,14427,826,874,41,53,317,307,0,6,279,291,14429,14699,958,1020,120,130,403,390,11,20,15211,15532,13819,14097,799,830,23,38,311,297,0,4,259,266,14061,14348,920,961,92,106,392,373,10,17,422,426,351,330,27,44,18,15,6,10,0,2,20,25,368,351,38,59,28,24,11,17,1,3
McDowell County,100,91,158,14,0,65240,32516,32724,29763,30146,1920,1715,194,181,221,204,17,13,401,465,30141,30576,2133,1957,373,392,259,246,26,27,31020,31555,28557,29193,1832,1647,88,94,172,186,0,4,371,431,28906,29595,2035,1875,248,284,207,226,8,14,1496,1169,1206,953,88,68,106,87,49,18,17,9,30,34,1235,981,98,82,125,108,52,20,18,13
McDuffie County,50,13,189,7,0,21535,10109,11426,5787,6375,4066,4780,49,36,48,55,11,7,148,173,5918,6535,4171,4893,93,88,67,76,14,16,9799,11132,5562,6147,4012,4737,32,28,47,51,8,6,138,163,5684,6298,4109,4843,74,77,64,70,11,15,310,294,225,228,54,43,17,8,1,4,3,1,10,10,234,237,62,50,19,11,3,6,3,1
McHenry County,100,55,160,14,0,312930,156069,156861,146467,147157,2429,2109,767,681,4106,4647,81,74,2219,2193,148568,149227,3205,2898,1455,1355,5051,5545,156,160,136294,138571,128069,130122,2153,1825,230,238,3966,4552,51,45,1825,1789,129792,131816,2793,2474,690,681,4829,5371,106,113,19775,18290,18398,17035,276,284,537,443,140,95,30,29,394,404,18776,17411,412,424,765,674,222,174,50,47
McIntosh County,150,91,333,21,0,36889,18187,18702,12733,12901,2606,2921,1920,1868,65,115,19,3,844,894,13512,13725,2803,3118,2611,2595,110,165,32,23,17756,18311,12436,12610,2588,2909,1854,1821,61,110,12,2,805,859,13182,13404,2773,3092,2513,2524,103,157,23,22,431,391,297,291,18,12,66,47,4,5,7,1,39,35,330,321,30,26,98,71,7,8,9,1
McKean County,50,42,83,7,0,42708,21876,20832,20528,20281,955,154,65,49,120,135,1,1,207,212,20722,20475,1045,253,144,134,167,176,8,11,21238,20583,19947,20081,919,133,57,36,118,132,1,1,196,200,20130,20266,1003,223,135,115,162,173,7,10,638,249,581,200,36,21,8,13,2,3,0,0,11,12,592,209,42,30,9,19,5,3,1,1
McKenzie County,50,38,53,7,0,10995,5858,5137,4897,4083,90,45,727,834,31,34,1,4,112,137,5003,4215,120,74,811,937,36,39,4,10,5448,4789,4583,3834,81,39,659,749,31,33,1,4,93,130,4671,3959,103,65,729,849,34,38,4,9,410,348,314,249,9,6,68,85,0,1,0,0,19,7,332,256,17,9,82,88,2,1,0,1
McKinley County,50,35,31,7,0,73846,35479,38367,6882,6883,403,361,26947,29823,334,349,26,24,887,927,7587,7634,625,583,27668,30569,443,463,71,76,30251,33173,3604,3625,339,284,25327,28206,299,314,14,11,668,733,4112,4199,520,471,25873,28801,386,410,46,52,5228,5194,3278,3258,64,77,1620,1617,35,35,12,13,219,194,3475,3435,105,112,1795,1768,57,53,25,24
McLean County,150,76,317,21,0,193148,94376,98772,80183,84571,6683,6890,628,629,4834,4516,52,34,1996,2132,82084,86603,7839,8154,1071,1067,5385,5090,108,102,89917,94610,76410,80982,6472,6708,451,489,4759,4466,38,20,1787,1945,78114,82841,7502,7853,799,848,5282,5014,86,79,4459,4162,3773,3589,211,182,177,140,75,50,14,14,209,187,3970,3762,337,301,272,219,103,76,22,23
McLennan County,50,48,309,7,0,243088,118630,124458,95809,99152,17284,19415,1358,1331,1862,2068,146,117,2171,2375,97802,101297,18386,20640,2025,2041,2476,2717,261,255,87552,94224,67447,71724,16299,18331,382,368,1693,1910,73,48,1658,1843,68977,73405,17160,19302,831,856,2197,2450,149,143,31078,30234,28362,27428,985,1084,976,963,169,158,73,69,513,532,28825,27892,1226,1338,1194,1185,279,267,112,112
McLeod County,50,27,85,7,0,35891,17842,18049,17346,17565,129,111,69,67,122,134,12,9,164,163,17497,17721,196,176,132,129,172,173,19,18,16830,17138,16413,16715,109,90,52,53,108,131,10,9,138,140,16541,16849,166,148,100,101,153,168,16,16,1012,911,933,850,20,21,17,14,14,3,2,0,26,23,956,872,30,28,32,28,19,5,3,2
McMinn County,50,47,107,7,0,52684,25658,27026,23763,25129,1082,1039,129,119,204,198,8,9,472,532,24219,25645,1297,1280,356,374,252,241,17,22,24758,26088,23001,24306,1026,998,84,89,195,185,5,5,447,505,23434,24797,1233,1229,297,329,238,225,12,17,900,938,762,823,56,41,45,30,9,13,3,4,25,27,785,848,64,51,59,45,14,16,5,5
McMullen County,50,48,311,7,0,804,411,393,386,378,6,5,2,2,1,3,0,0,16,5,401,383,12,6,12,6,2,3,0,0,239,261,227,250,6,4,1,2,1,3,0,0,4,2,231,252,8,4,3,4,1,3,0,0,172,132,159,128,0,1,1,0,0,0,0,0,12,3,170,131,4,2,9,2,1,0,0,0
McNairy County,50,47,109,7,0,26149,12798,13351,11762,12261,763,810,42,37,32,53,2,3,197,187,11949,12442,866,902,124,125,52,62,8,9,12517,13118,11518,12065,753,803,26,24,29,47,1,3,190,176,11698,12235,853,891,104,107,49,55,7,8,281,233,244,196,10,7,16,13,3,6,1,0,7,11,251,207,13,11,20,18,3,7,1,1
McPherson County,150,97,319,21,0,32088,15795,16293,15051,15624,230,133,104,93,93,159,20,15,297,269,15332,15880,370,254,244,213,137,194,29,27,15179,15738,14540,15150,212,117,55,59,90,159,18,12,264,241,14790,15380,340,229,172,167,128,186,25,21,616,555,511,474,18,16,49,34,3,0,2,3,33,28,542,500,30,25,72,46,9,8,4,6
Meade County,150,87,375,21,0,60530,30941,29589,28403,27279,975,694,507,480,228,330,40,27,788,779,29135,28015,1245,947,903,883,394,501,83,67,29284,28174,26976,26061,919,637,434,434,217,320,35,24,703,698,27634,26724,1159,865,779,782,371,477,71,56,1657,1415,1427,1218,56,57,73,46,11,10,5,3,85,81,1501,1291,86,82,124,101,23,24,12,11
Meagher County,50,30,59,7,0,1865,940,925,917,882,1,5,5,6,0,19,0,0,17,13,934,895,5,8,16,14,1,21,1,0,925,906,903,867,1,3,4,5,0,19,0,0,17,12,920,879,5,6,15,12,1,21,1,0,15,19,14,15,0,2,1,1,0,0,0,0,0,1,14,16,0,2,1,2,0,0,0,0
