CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Le Sueur County,50,27,79,1,0,27703,13988,13715,13684,13421,55,44,44,42,83,89,1,4,121,115,13802,13533,86,75,102,102,122,121,2,9,13233,13026,12957,12752,51,37,35,37,78,86,1,4,111,110,13066,12859,79,68,85,92,117,118,2,9,755,689,727,669,4,7,9,5,5,3,0,0,10,5,736,674,7,7,17,10,5,3,0,0
Lea County,50,35,25,1,0,64727,33045,31682,30243,29298,1555,1320,574,464,190,182,35,27,448,391,30660,29657,1750,1494,805,671,232,224,62,47,15839,15825,13846,14071,1288,1122,265,212,153,155,9,9,278,256,14105,14303,1419,1240,402,353,175,176,22,18,17206,15857,16397,15227,267,198,309,252,37,27,26,18,170,135,16555,15354,331,254,403,318,57,48,40,29
Leake County,50,28,79,1,0,23805,12350,11455,6137,6074,5251,4461,832,783,33,39,0,0,97,98,6195,6150,5315,4511,889,832,51,61,7,5,11741,11044,5778,5833,5202,4422,675,678,21,28,0,0,65,83,5823,5902,5246,4465,713,717,24,43,4,4,609,411,359,241,49,39,157,105,12,11,0,0,32,15,372,248,69,46,176,115,27,18,3,1
Leavenworth County,50,20,103,1,0,76227,40466,35761,33724,31208,4762,2568,392,242,407,578,58,62,1123,1103,34739,32216,5269,3100,811,609,729,899,134,145,37865,34054,31492,29793,4589,2456,323,204,395,568,51,51,1015,982,32410,30689,5048,2912,692,530,680,854,118,126,2601,1707,2232,1415,173,112,69,38,12,10,7,11,108,121,2329,1527,221,188,119,79,49,45,16,19
Lebanon County,50,42,75,1,0,133568,65161,68407,61461,64778,1971,1667,192,192,710,893,24,25,803,852,62231,65589,2455,2185,395,414,866,1066,58,58,59028,62130,56471,59653,1240,908,59,76,666,863,14,16,578,614,57024,60238,1543,1231,206,236,810,1022,42,42,6133,6277,4990,5125,731,759,133,116,44,30,10,9,225,238,5207,5351,912,954,189,178,56,44,16,16
Lee County,600,297,1388,12,0,1079698,533680,546018,442813,451614,73245,76258,2937,2236,7018,8142,602,420,7065,7348,449132,458177,77082,80253,5108,4520,8830,10076,1052,858,461065,480043,377322,391718,69857,73033,1309,1205,6618,7790,194,189,5765,6108,382479,397141,72927,76294,3006,3059,8181,9500,549,545,72615,65975,65491,59896,3388,3225,1628,1031,400,352,408,231,1300,1240,66653,61036,4155,3959,2102,1461,649,576,503,313
Leelanau County,50,26,89,1,0,21708,10703,11005,10096,10284,29,38,385,440,43,55,1,3,149,185,10225,10458,70,72,491,579,66,79,4,7,10297,10617,9797,10007,24,32,313,374,39,53,1,1,123,150,9907,10153,60,59,393,480,60,76,2,3,406,388,299,277,5,6,72,66,4,2,0,2,26,35,318,305,10,13,98,99,6,3,2,4
Leflore County,50,28,83,1,0,32317,15512,16805,4126,4239,11137,12319,73,59,100,87,2,0,74,101,4177,4302,11200,12399,94,104,117,104,17,10,15076,16498,3861,4077,11043,12221,15,24,98,87,2,0,57,89,3901,4131,11089,12289,32,66,109,100,7,6,436,307,265,162,94,98,58,35,2,0,0,0,17,12,276,171,111,110,62,38,8,4,10,4
Lehigh County,50,42,77,1,0,349497,169312,180185,145852,155907,13170,13355,1301,1299,5144,5570,197,228,3648,3826,149162,159371,15543,15915,2156,2202,6071,6497,338,373,137024,146858,120679,130128,8750,8656,224,232,4931,5329,37,31,2403,2482,122909,132415,10135,10138,716,758,5701,6096,124,122,32288,33327,25173,25779,4420,4699,1077,1067,213,241,160,197,1245,1344,26253,26956,5408,5777,1440,1444,370,401,214,251
Lemhi County,50,16,59,1,0,7936,4049,3887,3936,3761,8,10,28,34,7,23,1,2,69,57,4005,3816,28,29,79,77,10,27,6,5,3967,3788,3873,3674,7,9,21,29,6,23,1,2,59,51,3932,3723,20,24,66,68,8,25,4,5,82,99,63,87,1,1,7,5,1,0,0,0,10,6,73,93,8,5,13,9,2,2,2,0
Lenawee County,50,26,91,1,0,99892,50458,49434,47035,47364,2042,626,288,241,217,324,22,10,854,869,47861,48211,2463,1027,649,618,351,461,38,25,46584,45694,43530,44012,1919,488,205,174,197,297,15,6,718,717,44230,44713,2258,800,510,495,316,410,28,19,3874,3740,3505,3352,123,138,83,67,20,27,7,4,136,152,3631,3498,205,227,139,123,35,51,10,6
Lenoir County,50,37,107,1,0,59495,28397,31098,16545,17255,11194,13152,180,167,119,166,52,46,307,312,16802,17502,11382,13367,284,283,185,226,72,67,26179,29399,14679,15861,11031,12979,68,97,109,153,12,15,280,294,14914,16093,11211,13185,159,206,163,209,29,35,2218,1699,1866,1394,163,173,112,70,10,13,40,31,27,18,1888,1409,171,182,125,77,22,17,43,32
Leon County,100,60,362,2,0,292288,139519,152769,93667,98271,38722,46703,439,499,4016,4296,91,84,2584,2916,95925,100778,40089,48300,1247,1459,4838,5213,197,208,130785,143882,86218,90731,37942,45872,352,406,3908,4207,62,65,2303,2601,88218,92963,39163,47287,1054,1250,4649,5032,157,175,8734,8887,7449,7540,780,831,87,93,108,89,29,19,281,315,7707,7815,926,1013,193,209,189,181,40,33
Leslie County,50,21,131,1,0,11310,5600,5710,5537,5655,15,7,8,6,8,7,0,1,32,34,5569,5689,24,19,28,27,12,8,0,1,5576,5694,5516,5640,15,7,6,5,8,7,0,1,31,34,5547,5674,24,19,26,26,11,8,0,1,24,16,21,15,0,0,2,1,0,0,0,0,1,0,22,15,0,0,2,1,1,0,0,0
Letcher County,50,21,133,1,0,24519,12081,12438,11945,12302,41,46,22,16,19,20,0,0,54,54,11999,12356,61,60,53,52,23,24,0,0,12010,12385,11878,12250,41,46,18,16,19,20,0,0,54,53,11932,12303,61,60,49,51,23,24,0,0,71,53,67,52,0,0,4,0,0,0,0,0,0,1,67,53,0,0,4,1,0,0,0,0
Levy County,50,12,75,1,0,40801,20078,20723,17710,18081,1831,2048,99,106,111,145,16,12,311,331,18013,18399,1950,2191,268,272,150,187,20,19,18441,19313,16213,16796,1773,1997,61,70,101,141,8,6,285,303,16491,17086,1880,2125,215,221,137,181,11,12,1637,1410,1497,1285,58,51,38,36,10,4,8,6,26,28,1522,1313,70,66,53,51,13,6,9,7
Lewis County,350,256,539,7,0,158977,79346,79631,75769,76194,748,542,869,804,364,553,102,78,1494,1460,77205,77606,1101,868,1710,1664,702,835,191,174,75255,76148,72151,73149,687,493,672,628,338,515,76,63,1331,1300,73447,74421,988,763,1417,1404,631,759,154,145,4091,3483,3618,3045,61,49,197,176,26,38,26,15,163,160,3758,3185,113,105,293,260,71,76,37,29
Lewis and Clark County,50,30,49,1,0,63395,31300,32095,29572,30410,137,86,679,681,139,220,25,23,748,675,30297,31069,241,187,1189,1160,289,330,62,51,30533,31280,28939,29715,131,76,630,631,136,217,23,21,674,620,29593,30323,222,171,1087,1073,275,314,52,43,767,815,633,695,6,10,49,50,3,3,2,2,74,55,704,746,19,16,102,87,14,16,10,8
