CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Lenawee County,50,26,91,4,0,99332,50222,49110,46744,47016,2078,647,292,242,210,311,21,10,877,884,47576,47863,2506,1061,669,627,337,438,37,30,46377,45420,43261,43699,1961,512,205,176,191,285,14,5,745,743,43968,44411,2325,863,508,483,309,399,28,23,3845,3690,3483,3317,117,135,87,66,19,26,7,5,132,141,3608,3452,181,198,161,144,28,39,9,7
Lenoir County,50,37,107,4,0,59425,28346,31079,16518,17234,11105,13108,191,171,156,199,55,44,321,323,16789,17499,11313,13311,306,285,223,269,68,63,26100,29298,14640,15774,10943,12925,73,100,139,183,14,15,291,301,14888,16020,11134,13119,174,199,200,251,25,34,2246,1781,1878,1460,162,183,118,71,17,16,41,29,30,22,1901,1479,179,192,132,86,23,18,43,29
Leon County,100,60,362,8,0,295137,140669,154468,93640,98681,39581,47660,455,515,4237,4450,99,78,2657,3084,95913,101295,41000,49301,1203,1423,5120,5457,214,241,131763,145121,86037,90814,38774,46738,360,411,4131,4357,67,60,2394,2741,88075,93128,40039,48173,1027,1207,4959,5301,166,198,8906,9347,7603,7867,807,922,95,104,106,93,32,18,263,343,7838,8167,961,1128,176,216,161,156,48,43
Leslie County,50,21,131,4,0,11273,5578,5695,5507,5630,18,13,9,6,11,7,0,1,33,38,5539,5668,35,30,22,23,17,10,0,3,5555,5677,5487,5613,18,13,7,5,11,7,0,1,32,38,5518,5651,34,30,20,22,17,10,0,3,23,18,20,17,0,0,2,1,0,0,0,0,1,0,21,17,1,0,2,1,0,0,0,0
Letcher County,50,21,133,4,0,24419,12053,12366,11905,12218,51,49,21,16,18,23,0,0,58,60,11961,12276,73,71,51,43,26,35,4,2,11977,12302,11833,12156,51,49,17,15,18,23,0,0,58,59,11889,12213,73,71,47,42,26,35,4,1,76,64,72,62,0,0,4,1,0,0,0,0,0,1,72,63,0,0,4,1,0,0,0,1
Levy County,50,12,75,4,0,40243,19840,20403,17405,17749,1871,2026,109,120,128,152,16,13,311,343,17702,18073,2000,2179,267,284,155,189,28,23,18174,18985,15887,16472,1808,1978,69,71,118,145,8,7,284,312,16159,16766,1920,2116,215,219,145,181,20,16,1666,1418,1518,1277,63,48,40,49,10,7,8,6,27,31,1543,1307,80,63,52,65,10,8,8,7
Lewis County,350,256,539,28,0,159187,79558,79629,75731,75951,825,597,914,863,387,608,110,84,1591,1526,77214,77382,1268,1005,1783,1709,710,917,210,175,75344,75967,72040,72778,748,540,693,662,363,568,82,66,1418,1353,73374,74054,1148,907,1444,1393,658,851,170,142,4214,3662,3691,3173,77,57,221,201,24,40,28,18,173,173,3840,3328,120,98,339,316,52,66,40,33
Lewis and Clark County,50,30,49,4,0,64258,31685,32573,29904,30775,185,139,688,690,138,228,25,24,745,717,30617,31471,305,234,1219,1216,272,356,53,50,30860,31679,29233,30034,174,128,632,625,135,222,24,22,662,648,29872,30668,277,213,1094,1095,257,338,49,44,825,894,671,741,11,11,56,65,3,6,1,2,83,69,745,803,28,21,125,121,15,18,4,6
Lexington County,50,45,63,4,0,266436,130341,136095,106894,110309,18451,20689,780,635,1963,2232,109,98,2144,2132,108834,112230,19621,21895,1583,1416,2424,2693,191,169,121831,129475,99695,104728,17761,20102,491,457,1908,2175,62,62,1914,1951,101440,106496,18809,21212,1181,1151,2324,2601,122,123,8510,6620,7199,5581,690,587,289,178,55,57,47,36,230,181,7394,5734,812,683,402,265,100,92,69,46
Lexington city,50,51,678,4,0,6897,3863,3034,3300,2591,352,311,7,3,112,71,3,2,89,56,3377,2641,385,334,31,16,154,95,8,5,3707,2931,3160,2498,342,306,7,3,110,71,3,1,85,52,3233,2544,372,326,31,16,151,94,8,4,156,103,140,93,10,5,0,0,2,0,0,1,4,4,144,97,13,8,0,0,3,1,0,1
Liberty County,200,103,598,16,0,151803,75903,75900,54019,53148,18322,18797,644,639,770,1065,238,258,1910,1993,55666,54865,19492,20040,1244,1253,1251,1555,370,390,64529,65436,44212,44353,17562,17908,333,354,670,976,189,199,1563,1646,45558,45764,18541,18950,773,816,1088,1405,283,305,11374,10464,9807,8795,760,889,311,285,100,89,49,59,347,347,10108,9101,951,1090,471,437,163,150,87,85
Licking County,50,39,89,4,0,167241,81910,85331,76468,79929,3093,2887,263,236,545,738,28,20,1513,1521,77914,81378,3943,3755,747,712,829,1014,60,55,80707,84026,75447,78801,3042,2833,231,210,537,720,21,16,1429,1446,76818,80180,3848,3651,679,659,804,991,50,48,1203,1305,1021,1128,51,54,32,26,8,18,7,4,84,75,1096,1198,95,104,68,53,25,23,10,7
Limestone County,100,49,376,8,0,109107,55477,53630,45328,44159,8107,7366,507,450,524,645,79,75,932,935,46192,45011,8526,7814,930,850,689,806,106,109,50263,49445,40800,40560,7896,7158,280,280,502,628,19,24,766,795,41519,41283,8247,7543,607,609,645,774,34,50,5214,4185,4528,3599,211,208,227,170,22,17,60,51,166,140,4673,3728,279,271,323,241,44,32,72,59
Lincoln County,1150,747,1735,92,0,587592,293024,294568,267995,270544,15007,13480,3686,3533,1334,1908,176,190,4826,4913,272543,275167,16533,15021,6509,6409,2070,2650,370,350,278311,281440,254973,258834,14623,13171,3054,3017,1245,1830,99,128,4317,4460,259054,263027,15991,14601,5538,5579,1910,2515,266,270,14713,13128,13022,11710,384,309,632,516,89,78,77,62,509,453,13489,12140,542,420,971,830,160,135,104,80
Lincoln Parish,50,22,61,4,0,47066,22959,24107,13193,13005,8899,10422,82,68,504,341,28,14,253,257,13395,13218,9036,10562,178,182,570,399,44,29,22266,23601,12631,12613,8828,10358,68,55,498,335,9,6,232,234,12816,12805,8954,10486,157,158,559,390,23,20,693,506,562,392,71,64,14,13,6,6,19,8,21,23,579,413,82,76,21,24,11,9,21,9
Linn County,200,109,378,16,0,354336,174847,179489,161439,166313,5174,4513,1216,1303,2553,2906,204,206,4261,4248,165481,170364,7029,6352,2907,2925,3525,3902,396,412,166606,172083,154325,159995,4932,4289,895,984,2481,2833,173,169,3800,3813,157934,163635,6641,6005,2300,2331,3382,3764,334,351,8241,7406,7114,6318,242,224,321,319,72,73,31,37,461,435,7547,6729,388,347,607,594,143,138,62,61
Lipscomb County,50,48,295,4,0,3349,1694,1655,1599,1556,27,16,30,39,4,7,2,3,32,34,1629,1587,40,36,48,51,7,13,2,3,1157,1167,1118,1112,2,6,13,20,4,7,0,0,20,22,1136,1131,12,22,24,24,5,13,0,0,537,488,481,444,25,10,17,19,0,0,2,3,12,12,493,456,28,14,24,27,2,0,2,3
Litchfield County,50,9,5,4,0,188945,92991,95954,88181,91208,1625,1415,246,237,1454,1691,55,50,1430,1353,89519,92457,2265,2025,715,700,1862,2069,114,110,88454,91553,84394,87562,1272,1039,143,140,1425,1657,26,30,1194,1125,85516,88596,1775,1521,528,519,1795,2007,74,75,4537,4401,3787,3646,353,376,103,97,29,34,29,20,236,228,4003,3861,490,504,187,181,67,62,40,35
Little River County,50,5,81,4,0,12955,6322,6633,4883,5005,1193,1342,106,114,15,27,2,2,123,143,4999,5136,1246,1415,170,183,25,39,7,3,6140,6449,4731,4865,1183,1330,95,99,15,27,1,2,115,126,4840,4980,1231,1395,155,159,24,38,6,3,182,184,152,140,10,12,11,15,0,0,1,0,8,17,159,156,15,20,15,24,1,1,1,0
Live Oak County,50,48,297,4,0,11525,6224,5301,5549,5142,508,37,74,50,41,23,3,2,49,47,5592,5185,525,56,97,69,54,34,5,4,4018,3389,3448,3285,452,25,39,27,41,19,2,1,36,32,3478,3313,465,38,55,38,53,29,3,3,2206,1912,2101,1857,56,12,35,23,0,4,1,1,13,15,2114,1872,60,18,42,31,1,5,2,1
Livingston County,250,129,505,20,0,310735,154600,156135,147801,150232,3101,1923,570,544,1109,1491,70,58,1949,1887,149632,152008,3759,2578,1381,1345,1706,2034,142,120,150515,152682,144232,147178,2906,1818,468,445,1073,1466,53,49,1783,1726,145909,148801,3494,2414,1186,1148,1649,1993,113,106,4085,3453,3569,3054,195,105,102,99,36,25,17,9,166,161,3723,3207,265,164,195,197,57,41,29,14
Livingston Parish,50,22,63,4,0,130175,64319,65856,59560,60762,3493,3678,270,289,300,418,12,23,684,686,60198,61402,3767,3949,592,630,440,545,25,33,62172,64041,57608,59148,3424,3619,228,258,285,394,10,19,617,603,58186,59712,3669,3859,509,541,416,514,23,27,2147,1815,1952,1614,69,59,42,31,15,24,2,4,67,83,2012,1690,98,90,83,89,24,31,2,6
Llano County,50,48,299,4,0,18944,9168,9776,8868,9430,86,83,69,92,32,59,3,3,110,109,8972,9525,125,127,127,144,51,81,8,8,8370,8924,8132,8650,72,64,39,57,30,56,2,3,95,94,8222,8731,105,100,89,102,47,77,5,8,798,852,736,780,14,19,30,35,2,3,1,0,15,15,750,794,20,27,38,42,4,4,3,0
Logan County,500,273,894,40,0,232191,116501,115690,106283,106754,6076,4753,1269,1126,709,778,45,43,2119,2236,108268,108843,7014,5759,2350,2238,976,1061,112,95,111428,112043,101847,103626,5877,4615,1060,972,675,737,36,36,1933,2057,103667,105547,6758,5558,2020,1974,913,997,84,86,5073,3647,4436,3128,199,138,209,154,34,41,9,7,186,179,4601,3296,256,201,330,264,63,64,28,9
Long County,50,13,183,4,0,15246,7579,7667,5309,5194,1900,1963,56,71,48,100,26,36,240,303,5514,5447,2052,2151,128,162,118,184,45,59,6648,6757,4558,4508,1795,1838,39,49,44,90,25,32,187,240,4718,4707,1917,1994,86,112,100,160,39,47,931,910,751,686,105,125,17,22,4,10,1,4,53,63,796,740,135,157,42,50,18,24,6,12
Lonoke County,50,5,85,4,0,69437,34270,35167,31269,31740,1966,2241,222,205,210,380,40,18,563,583,31791,32286,2164,2456,460,453,376,537,65,41,32908,34081,30071,30783,1948,2214,174,176,192,364,8,12,515,532,30553,31281,2132,2412,385,393,347,514,25,31,1362,1086,1198,957,18,27,48,29,18,16,32,6,48,51,1238,1005,32,44,75,60,29,23,40,10
Lorain County,50,39,93,4,0,301924,148507,153417,128654,134365,14068,12668,530,528,1396,1766,80,85,3779,4005,132238,138131,16566,15339,1620,1702,1979,2370,150,173,135557,140427,117898,123715,12815,11339,321,316,1329,1684,20,24,3174,3349,120918,126878,14934,13587,1177,1232,1829,2215,66,85,12950,12990,10756,10650,1253,1329,209,212,67,82,60,61,605,656,11320,11253,1632,1752,443,470,150,155,84,88
Los Alamos County,50,35,28,4,0,18178,9148,9030,8159,8104,80,50,110,97,599,573,8,6,192,200,8331,8282,138,105,186,177,678,647,14,19,7816,7542,6920,6703,72,45,70,67,591,569,5,3,158,155,7062,6840,114,85,133,125,660,635,10,12,1332,1488,1239,1401,8,5,40,30,8,4,3,3,34,45,1269,1442,24,20,53,52,18,12,4,7
Los Angeles County,50,6,37,4,0,9896602,4875584,5021018,3552545,3551097,432174,487544,74680,71222,663892,753320,18312,18449,133981,139386,3668047,3670543,473237,531941,114419,113634,735356,826332,31486,32444,2503579,2642022,1371791,1362705,385289,437844,9478,10092,635195,724245,11526,11744,90300,95392,1448878,1443622,413134,468491,29501,32716,689062,779602,20842,21809,2372005,2378996,2180754,2188392,46885,49700,65202,61130,28697,29075,6786,6705,43681,43994,2219169,2226921,60103,63450,84918,80918,46294,46730,10644,10635
Loudon County,50,47,105,4,0,49088,24086,25002,23155,24147,349,303,109,82,148,190,59,46,266,234,23406,24370,471,412,231,181,184,225,70,51,22172,23395,21414,22665,314,278,69,55,134,181,15,14,226,202,21630,22856,418,372,167,138,166,214,24,19,1914,1607,1741,1482,35,25,40,27,14,9,44,32,40,32,1776,1514,53,40,64,43,18,11,46,32
Loudoun County,50,51,107,4,0,327076,161609,165467,118678,119773,12025,12860,753,736,24540,26354,199,187,5414,5557,123729,124910,13981,14980,1641,1686,27768,29583,417,397,140461,144867,99783,101446,11230,12090,293,272,24254,26036,116,107,4785,4916,104268,105998,12892,13912,969,1006,27246,29018,291,277,21148,20600,18895,18327,795,770,460,464,286,318,83,80,629,641,19461,18912,1089,1068,672,680,522,565,126,120
Louisa County,100,70,224,8,0,44883,22332,22551,18747,18855,2847,3034,86,82,214,159,14,12,424,409,19131,19229,3112,3307,211,201,281,226,34,22,20929,21296,17462,17694,2800,2994,65,68,208,153,13,11,381,376,17806,18037,3052,3252,167,170,266,215,31,21,1403,1255,1285,1161,47,40,21,14,6,6,1,1,43,33,1325,1192,60,55,44,31,15,11,3,1
Loup County,50,31,115,4,0,614,318,296,317,294,0,2,1,0,0,0,0,0,0,0,317,294,0,2,1,0,0,0,0,0,312,285,311,283,0,2,1,0,0,0,0,0,0,0,311,283,0,2,1,0,0,0,0,0,6,11,6,11,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0
Love County,50,40,85,4,0,9389,4641,4748,3991,4007,91,102,336,361,22,20,0,1,201,257,4184,4255,136,161,491,553,34,36,2,1,4030,4170,3472,3553,85,91,279,298,22,20,0,1,172,207,3636,3752,125,140,413,449,31,35,1,1,611,578,519,454,6,11,57,63,0,0,0,0,29,50,548,503,11,21,78,104,3,1,1,0
Loving County,50,48,301,4,0,95,51,44,48,43,0,0,3,1,0,0,0,0,0,0,48,43,0,0,3,1,0,0,0,0,42,35,39,34,0,0,3,1,0,0,0,0,0,0,39,34,0,0,3,1,0,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
Lowndes County,150,42,357,12,0,182614,88488,94126,50471,51198,35223,39844,351,353,981,1257,115,85,1347,1389,51600,52344,35994,40664,781,793,1404,1701,205,188,84922,90883,47787,48782,34802,39436,199,230,918,1209,73,54,1143,1172,48750,49749,35453,40132,532,569,1298,1599,134,131,3566,3243,2684,2416,421,408,152,123,63,48,42,31,204,217,2850,2595,541,532,249,224,106,102,71,57
Lubbock County,50,48,303,4,0,283420,140081,143339,122220,125282,10867,11206,1550,1480,3161,3072,154,190,2129,2109,124119,127163,11731,12078,2353,2264,3790,3680,340,361,93790,97267,78749,82201,9942,10130,549,509,2989,2862,78,102,1483,1463,80050,83480,10567,10753,1031,986,3489,3346,213,238,46291,46072,43471,43081,925,1076,1001,971,172,210,76,88,646,646,44069,43683,1164,1325,1322,1278,301,334,127,123
Lucas County,100,58,212,8,0,448455,217361,231094,166920,175189,40276,45182,855,902,3511,3662,111,83,5688,6076,172255,180849,44213,49452,2367,2588,4510,4664,233,212,203630,217115,155609,164035,39088,43794,509,479,3408,3552,64,47,4952,5208,160250,168888,42523,47449,1746,1826,4298,4445,160,140,13731,13979,11311,11154,1188,1388,346,423,103,110,47,36,736,868,12005,11961,1690,2003,621,762,212,219,73,72
Luce County,50,26,95,4,0,6525,3760,2765,2768,2490,710,7,166,162,9,7,0,3,107,96,2870,2579,737,36,238,224,25,19,0,3,3710,2733,2732,2467,708,7,162,157,9,7,0,1,99,94,2827,2554,733,36,229,217,23,19,0,1,50,32,36,23,2,0,4,5,0,0,0,2,8,2,43,25,4,0,9,7,2,0,0,2
Lumpkin County,50,13,187,4,0,30476,15166,15310,14425,14704,254,181,101,92,74,84,16,28,296,221,14698,14894,368,278,241,201,144,138,27,41,14457,14660,13791,14116,229,156,87,84,71,77,13,24,266,203,14036,14290,329,243,216,184,134,125,21,36,709,650,634,588,25,25,14,8,3,7,3,4,30,18,662,604,39,35,25,17,10,13,6,5
Luna County,50,35,29,4,0,25141,12555,12586,11851,11861,191,176,279,270,73,79,17,23,144,177,11979,12027,238,221,363,378,97,106,26,32,4739,4637,4425,4296,108,94,80,80,53,63,0,2,73,102,4489,4392,137,126,119,134,65,80,3,8,7816,7949,7426,7565,83,82,199,190,20,16,17,21,71,75,7490,7635,101,95,244,244,32,26,23,24
Lunenburg County,50,51,111,4,0,12895,6861,6034,4224,3903,2486,1966,18,29,12,21,11,9,110,106,4326,4001,2550,2032,54,61,31,38,13,13,6577,5822,4012,3748,2438,1928,14,22,12,21,2,1,99,102,4105,3842,2497,1992,43,52,31,38,3,5,284,212,212,155,48,38,4,7,0,0,9,8,11,4,221,159,53,40,11,9,0,0,10,8
Luzerne County,50,42,79,4,0,321153,157423,163730,144984,153511,7902,5452,592,565,1613,1822,86,88,2246,2292,147056,155628,9370,6978,1209,1168,2048,2253,167,167,145296,152049,135792,144745,6227,3815,150,154,1506,1724,26,21,1595,1590,137268,146224,7227,4828,540,522,1868,2084,79,75,12127,11681,9192,8766,1675,1637,442,411,107,98,60,67,651,702,9788,9404,2143,2150,669,646,180,169,88,92
Lycoming County,50,42,81,4,0,116697,57174,59523,53237,55102,2521,2852,127,101,304,410,23,25,962,1033,54153,56082,3182,3584,345,323,440,553,46,55,56343,58615,52614,54414,2434,2726,95,88,296,403,17,17,887,967,53457,55333,3045,3413,294,289,424,540,35,46,831,908,623,688,87,126,32,13,8,7,6,8,75,66,696,749,137,171,51,34,16,13,11,9
Lyman County,50,46,85,4,0,3819,2021,1798,1182,1054,4,3,776,699,4,6,1,0,54,36,1234,1087,15,12,816,727,10,8,1,1,1996,1771,1174,1049,4,3,762,678,4,6,1,0,51,35,1223,1081,14,12,800,705,10,8,1,1,25,27,8,5,0,0,14,21,0,0,0,0,3,1,11,6,1,0,16,22,0,0,0,0
Lynchburg city,50,51,680,4,0,76607,35971,40636,23648,26552,10297,11997,147,165,1099,1085,34,19,746,818,24301,27263,10808,12574,333,373,1271,1253,69,58,34707,39457,22642,25620,10159,11854,110,124,1074,1077,18,14,704,768,23258,26284,10651,12400,276,314,1238,1238,51,52,1264,1179,1006,932,138,143,37,41,25,8,16,5,42,50,1043,979,157,174,57,59,33,15,18,6
Lynn County,50,48,305,4,0,5879,2929,2950,2749,2796,79,60,55,48,7,8,1,0,38,38,2786,2831,95,72,72,67,12,15,2,3,1541,1610,1438,1524,66,50,16,15,3,5,1,0,17,16,1454,1538,76,57,22,21,5,9,1,1,1388,1340,1311,1272,13,10,39,33,4,3,0,0,21,22,1332,1293,19,15,50,46,7,6,1,2
Lyon County,250,119,475,20,0,131051,65848,65203,60543,60211,1633,956,1065,1146,1085,1318,113,109,1409,1463,61829,61546,2130,1497,1750,1829,1404,1641,199,194,57416,57197,53036,53138,1483,806,630,760,1007,1242,93,84,1167,1167,54109,54203,1905,1247,1159,1268,1282,1527,161,149,8432,8006,7507,7073,150,150,435,386,78,76,20,25,242,296,7720,7343,225,250,591,561,122,114,38,45
Mackinac County,50,26,97,4,0,11071,5625,5446,4287,4161,61,46,964,938,15,21,3,1,295,279,4576,4430,98,90,1213,1166,32,37,5,4,5552,5368,4238,4100,61,45,949,929,14,21,1,1,289,272,4523,4362,94,85,1196,1154,30,37,2,4,73,78,49,61,0,1,15,9,1,0,2,0,6,7,53,68,4,5,17,12,2,0,3,0
Macomb County,50,26,99,4,0,843001,409561,433440,350700,366394,36302,43039,1378,1480,12823,13794,123,126,8235,8607,358423,374411,39941,47011,3998,4376,15534,16415,501,491,399701,423703,342217,358232,35834,42469,1155,1251,12692,13662,96,101,7707,7988,349453,365683,39219,46147,3508,3825,15302,16169,453,436,9860,9737,8483,8162,468,570,223,229,131,132,27,25,528,619,8970,8728,722,864,490,551,232,246,48,55
Macon County,300,144,740,24,0,218167,105686,112481,80696,85480,21718,23744,405,335,913,969,58,36,1896,1917,82471,87229,22999,25046,926,795,1182,1285,115,119,102163,109553,77818,83062,21453,23496,240,247,885,943,42,23,1725,1782,79429,84684,22642,24730,680,651,1133,1239,91,98,3523,2928,2878,2418,265,248,165,88,28,26,16,13,171,135,3042,2545,357,316,246,144,49,46,24,21
Macoupin County,50,17,117,4,0,47797,23581,24216,23000,23634,217,205,67,77,56,82,8,3,233,215,23219,23838,311,290,168,170,108,128,13,8,23379,23981,22822,23430,216,201,55,62,56,81,5,3,225,204,23034,23623,304,281,154,149,107,126,9,8,202,235,178,204,1,4,12,15,0,1,3,0,8,11,185,215,7,9,14,21,1,2,4,0
Madera County,50,6,39,4,0,152089,73362,78727,64284,67104,2142,4352,3385,3492,1608,1798,178,185,1765,1796,65894,68729,2528,4764,4365,4504,2062,2258,312,326,31746,37483,27038,30195,1480,3680,839,995,1242,1399,52,71,1095,1143,28036,31215,1728,3967,1359,1559,1599,1751,143,174,41616,41244,37246,36909,662,672,2546,2497,366,399,126,114,670,653,37858,37514,800,797,3006,2945,463,507,169,152
Madison County,950,498,2193,76,0,1353843,666405,687438,541216,552769,101755,109364,3688,3529,8107,9768,568,447,11071,11561,551412,563292,107434,115438,7571,7614,10861,12584,1006,889,638136,663817,517114,532813,100113,107819,2556,2631,7859,9532,384,331,10110,10691,526448,542569,105365,113486,5936,6270,10422,12190,729,712,28269,23621,24102,19956,1642,1545,1132,898,248,236,184,116,961,870,24964,20723,2069,1952,1635,1344,439,394,277,177
Madison Parish,50,22,65,4,0,11969,5922,6047,2228,2258,3630,3695,11,15,15,12,0,0,38,67,2260,2318,3654,3732,25,47,20,16,2,2,5823,5941,2148,2182,3615,3674,10,13,14,12,0,0,36,60,2178,2235,3637,3707,24,42,19,16,2,2,99,106,80,76,15,21,1,2,1,0,0,0,2,7,82,83,17,25,1,5,1,0,0,0
Magoffin County,50,21,153,4,0,13208,6595,6613,6521,6530,12,8,14,23,4,6,0,0,44,46,6564,6573,28,26,34,45,13,15,2,2,6538,6561,6472,6489,12,8,12,18,4,6,0,0,38,40,6509,6526,27,24,29,38,11,13,2,2,57,52,49,41,0,0,2,5,0,0,0,0,6,6,55,47,1,2,5,7,2,2,0,0
Mahaska County,50,19,123,4,0,22506,11358,11148,10850,10792,200,70,49,38,130,133,2,4,127,111,10976,10900,271,123,78,71,159,161,5,8,11142,10959,10665,10633,198,69,31,20,128,129,2,4,118,104,10782,10734,264,121,57,49,157,156,4,7,216,189,185,159,2,1,18,18,2,4,0,0,9,7,194,166,7,2,21,22,2,5,1,1
Mahnomen County,50,27,87,4,0,5494,2775,2719,1382,1347,14,4,1123,1129,2,3,1,0,253,236,1627,1578,54,40,1329,1321,17,15,3,2,2706,2664,1369,1332,14,2,1076,1095,2,3,1,0,244,232,1605,1559,49,37,1278,1284,17,15,3,2,69,55,13,15,0,2,47,34,0,0,0,0,9,4,22,19,5,3,51,37,0,0,0,0
Mahoning County,50,39,99,4,0,237323,115057,122266,93576,98738,18087,20070,304,296,897,938,45,40,2148,2184,95546,100722,19537,21549,998,1036,1268,1291,115,104,108723,117067,88657,94893,17142,19175,195,212,867,894,22,17,1840,1876,90342,96599,18392,20443,745,815,1185,1203,71,67,6334,5199,4919,3845,945,895,109,84,30,44,23,23,308,308,5204,4123,1145,1106,253,221,83,88,44,37
Major County,50,40,93,4,0,7621,3749,3872,3532,3613,20,26,92,115,8,20,5,5,92,93,3616,3698,58,63,148,167,20,34,8,8,3404,3594,3236,3383,16,19,66,93,8,19,3,2,75,78,3304,3454,49,51,109,134,18,32,5,4,345,278,296,230,4,7,26,22,0,1,2,3,17,15,312,244,9,12,39,33,2,2,3,4
Malheur County,50,41,45,4,0,30789,16655,14134,15327,13209,333,94,342,236,285,260,31,27,337,308,15647,13494,391,147,561,412,355,345,50,53,11274,9593,10345,9018,286,43,158,71,257,239,7,6,221,216,10558,9219,327,78,287,180,314,310,17,29,5381,4541,4982,4191,47,51,184,165,28,21,24,21,116,92,5089,4275,64,69,274,232,41,35,33,24
Manassas Park city,50,51,685,4,0,15176,7704,7472,5521,5227,1097,1080,88,95,691,767,26,17,281,286,5765,5480,1243,1242,161,177,788,852,40,27,5023,5098,3164,3117,955,983,18,15,661,743,15,10,210,230,3347,3323,1063,1106,64,71,743,822,25,18,2681,2374,2357,2110,142,97,70,80,30,24,11,7,71,56,2418,2157,180,136,97,106,45,30,15,9
Manassas city,50,51,683,4,0,39155,19683,19472,14791,14512,2877,2991,247,225,1025,1076,40,33,703,635,15406,15063,3309,3394,419,386,1206,1246,87,69,13119,13649,8979,9326,2562,2724,45,67,987,1049,27,17,519,466,9432,9740,2890,3019,151,156,1135,1189,63,46,6564,5823,5812,5186,315,267,202,158,38,27,13,16,184,169,5974,5323,419,375,268,230,71,57,24,23
Manatee County,50,12,81,4,0,327320,158064,169256,137833,146352,14278,16108,857,824,2565,3212,163,148,2368,2612,140004,148733,15571,17537,1506,1548,3139,3857,276,270,132385,145521,114268,124661,13327,15139,311,331,2429,3099,86,83,1964,2208,116060,126665,14371,16319,846,937,2950,3691,179,188,25679,23735,23565,21691,951,969,546,493,136,113,77,65,404,404,23944,22068,1200,1218,660,611,189,166,97,82
Manistee County,50,26,101,4,0,24727,12832,11895,11547,11331,737,31,285,256,27,54,4,9,232,214,11771,11533,816,102,427,390,52,79,9,13,12472,11572,11239,11050,733,30,270,236,25,51,4,9,201,196,11435,11236,799,95,393,357,46,74,9,13,360,323,308,281,4,1,15,20,2,3,0,0,31,18,336,297,17,7,34,33,6,5,0,0
Manitowoc County,50,55,71,4,0,81166,40443,40723,38370,38779,313,212,243,275,1034,1026,12,11,471,420,38805,39173,472,355,449,456,1162,1138,38,26,38975,39561,37090,37796,273,178,176,214,1019,998,8,5,409,370,37468,38142,406,303,340,366,1143,1105,33,19,1468,1162,1280,983,40,34,67,61,15,28,4,6,62,50,1337,1031,66,52,109,90,19,33,5,7
Marathon County,50,55,73,4,0,134500,67410,67090,61845,61928,586,380,365,348,3744,3610,29,19,841,805,62638,62681,934,699,658,626,4010,3877,67,52,65778,65593,60457,60643,546,342,298,275,3709,3592,18,11,750,730,61163,61322,857,635,532,512,3970,3847,54,43,1632,1497,1388,1285,40,38,67,73,35,18,11,8,91,75,1475,1359,77,64,126,114,40,30,13,9
Marengo County,50,1,91,4,0,20708,9728,10980,4763,5010,4830,5823,19,18,24,33,22,15,70,81,4825,5082,4869,5876,54,45,28,45,25,16,9549,10780,4637,4864,4800,5785,18,17,24,33,5,4,65,77,4694,4932,4836,5836,51,43,28,44,8,5,179,200,126,146,30,38,1,1,0,0,17,11,5,4,131,150,33,40,3,2,0,1,17,11
Maricopa County,50,4,13,4,0,3871957,1913480,1958477,1633345,1668889,107385,104650,49554,52585,69557,77796,5283,4964,48356,49593,1676650,1713307,127308,125262,64793,68544,88077,96404,9178,9016,1335785,1385716,1110524,1150464,93780,90752,28637,32600,64185,72432,3585,3343,35074,36125,1141871,1182830,108876,106389,37776,42385,78580,86821,6476,6388,577695,572761,522821,518425,13605,13898,20917,19985,5372,5364,1698,1621,13282,13468,534779,530477,18432,18873,27017,26159,9497,9583,2702,2628
